date,volume,vol,RSI_14,EMA_50,ADX,sentiment,trend_sup,trend_res,open,high,low,close
2018-03-05 09:00:00,25077.907296359997,2458.8539736558496,53.063711066678145,10689.363615246682,17.71853009540087,55,0.8631431662562183,0.1368568337437817,11501.009301317852,11701.28552177216,11402.591868525327,11440.231124400014
2018-03-06 09:00:00,44249.99185613,2402.6067213207416,45.59550310071417,10690.52206577863,16.65043702315915,59,0.9445973193062969,0.05540268069370314,11442.476573579077,11443.348984566124,10557.048341888927,10718.904103811334
2018-03-07 09:00:00,76764.18292803,2407.1967823178934,45.27072145109169,10659.953783150691,17.007599273931426,37,0.7599600654762767,0.24003993452372324,10718.701619717198,10903.347978558317,9409.957794890788,9911.030858766175
2018-03-08 09:00:00,63631.90069591,2693.7975828639064,45.16550599337823,10605.699988438433,17.66889449423313,39,0.5021642886317447,0.4978357113682553,9908.06036121528,10117.051382850477,9066.707327549344,9276.482017988128
2018-03-09 09:00:00,93126.45825154,2885.347441839744,41.37712162569129,10551.66997594804,18.906126094199426,37,0.23985239492988145,0.7601476050701186,9275.167357189863,9413.237073536078,8340.527595845515,9227.93466993342
2018-03-10 09:00:00,50066.60143626,3285.4441942798003,41.322762204606676,10482.023683345984,19.9162622093006,39,0.2743926750979954,0.7256073249020045,9229.698854961087,9496.424427496799,8674.773650439869,8775.68951459563
2018-03-11 09:00:00,60733.51576157,3319.156912898758,49.623635806171116,10444.84499497055,20.42942466735682,40,0.11475069412766391,0.8852493058723361,8776.92527955866,9747.664334451216,8450.0,9533.967129772409
2018-03-12 09:00:00,60981.79850958999,3446.4731727541866,39.33204377103788,10393.207298236292,20.665168737401444,41,0.34983704233483215,0.6501629576651679,9534.022003727763,9889.839354850761,8768.337073881612,9128.083728246937
2018-03-13 09:00:00,56192.884704389995,3613.3699401610083,36.77356974371345,10344.368307899,20.884073945300027,41,0.1952344186432447,0.8047655813567554,9126.755367008971,9476.503038757215,8824.993318691753,9147.813044635335
2018-03-14 09:00:00,70899.11724379999,4076.383943242447,32.380998558209974,10259.411800484264,21.98378457100127,40,0.18238660776163312,0.8176133922383669,9151.964833470345,9340.463175979288,7914.543021365457,8177.977368823221
2018-03-15 09:00:00,70678.63366492999,4410.8486723161595,25.9873267163399,10180.503180969563,23.221139464303782,32,0.07176210974735683,0.9282378902526431,8187.126692740153,8428.699210041674,7658.325055733297,8247.242002859388
2018-03-16 09:00:00,55314.034228309996,4543.605775014735,24.498199007210026,10105.172253204742,24.01869933050562,33,0.15034689586596522,0.8496531041340348,8248.159405611816,8612.063546155745,7904.199668924569,8259.564522966628
2018-03-17 09:00:00,45158.875220400005,4669.060867601155,16.6987426806891,10016.122871831298,24.927978736509402,31,0.14392238081521108,0.856077619184789,8259.610462915747,8350.695752407863,7724.1884832700225,7834.4130281819125
2018-03-18 09:00:00,79035.59285811,4361.9402640323515,21.2616838636742,9944.492844851145,26.1317102483769,29,0.028813365795526256,0.9711866342044737,7833.1164520605125,8319.25987288145,7322.833480267353,8189.557183837427
2018-03-19 09:00:00,74693.17330083,3750.2528176471956,26.77386298615749,9891.736372192438,26.472173299768997,29,0.20563159186809932,0.7943684081319007,8193.297651956032,8708.73823431577,8095.091872562353,8599.202792054077
2018-03-20 09:00:00,58319.9280954,2861.171256041696,34.15829356624169,9853.182200169384,26.156493942822067,37,0.2908467924530378,0.7091532075469622,8595.420658661726,9050.23070711333,8287.615641810966,8908.604985604565
2018-03-21 09:00:00,52073.40250432,2181.9597955809795,39.633112682226745,9815.294374694517,25.629484194066695,36,0.36017598666067085,0.6398240133393291,8908.579642283486,9179.587132504399,8751.582982010244,8887.042650560294
2018-03-22 09:00:00,53205.19073129,1858.7694112046795,43.79676712648417,9772.286243401088,25.478574488858502,36,0.3503787878124309,0.6496212121875691,8886.561277202369,9099.902999503673,8474.189656265626,8718.58702671207
2018-03-23 09:00:00,53740.79252697,1781.9846538512516,46.54817810416646,9738.230046876057,25.582212760488478,28,0.3049075984812654,0.6950924015187345,8717.062798615694,8912.016516055834,8267.976584883518,8903.853232012789
2018-03-24 09:00:00,45198.59194041,1700.8425253330295,47.538949022075656,9691.510835008261,25.487649912479135,32,0.34480623649286857,0.6551937635071314,8902.335555235566,9004.267086840757,8494.01442472671,8546.890144247269
2018-03-25 09:00:00,38157.68146378,1705.5567364194337,36.01130277792905,9643.461422753666,25.56422953105912,30,0.2518684017783428,0.7481315982216572,8533.819857898621,8672.28548624379,8366.456255237168,8466.2508225161
2018-03-26 09:00:00,61727.0109993,1490.5781278985078,36.768874008956914,9584.449321917327,26.268830450457788,31,0.22580736961038572,0.7741926303896143,8464.688111850786,8510.621934040915,7831.042995963321,8138.652851427043
2018-03-27 09:00:00,49812.89833422,1524.0275150308087,33.3325155112092,9514.257689649856,27.030375564193537,24,0.13723727199402871,0.8627627280059713,8138.705382754248,8214.865895038896,7733.010974786802,7794.562699096803
2018-03-28 09:00:00,34838.97634971,1416.1115760394348,46.48126628999395,9452.726384733971,27.744666508673443,24,0.04251294088003611,0.9574870591199639,7794.584834967797,8108.026397007997,7726.79631669894,7945.209414294789
2018-03-29 09:00:00,76759.02925728,1881.1393772261094,35.63878948926213,9360.056032290498,29.21281363240924,18,0.1446032142097862,0.8553967857902138,7944.42874574741,7972.981126123852,6933.444047481715,7089.6323974254265
2018-03-30 09:00:00,94407.48000306,2352.0439957580516,33.38440962105185,9261.357428589909,30.864536420956945,12,0.03860543804533137,0.9613945619546687,7088.92082042371,7295.487875969352,6584.656493340269,6843.24163792546
2018-03-31 09:00:00,48448.136144179996,2656.6247619260175,38.42087906623256,9169.73697013075,32.398279010322675,16,0.0659268509776708,0.9340731490223292,6840.0942037988025,7225.360515088551,6781.125315463368,6925.0357378813715
2018-04-01 09:00:00,62118.37133695,2934.814924985505,31.24474711427596,9077.322115135763,34.10759962723517,16,0.10580431922882874,0.8941956807711713,6923.307362575433,7048.739458178422,6429.174908952394,6813.158167758549
2018-04-02 09:00:00,45747.72042766,3082.3295150459694,27.927317274690886,8998.016741732494,35.49597216841742,11,0.12464893531031272,0.8753510646896873,6813.992775289203,7119.490502166588,6763.499034103762,7055.03509335242
2018-04-03 09:00:00,53876.873440029995,3055.993907167257,28.82943335177574,8935.68325803787,35.72061883607971,22,0.25442112034789294,0.745578879652107,7060.619310816474,7516.069958141247,7008.10427756188,7408.51290751959
2018-04-04 09:00:00,58006.386270610004,3037.300169470759,24.71266071157742,8851.81910271331,36.25057332908579,22,0.48426510359835206,0.5157348964016479,7408.017300711609,7428.1946226516275,6707.919445388105,6797.147297261599
2018-04-05 09:00:00,50924.267438070005,2935.2446529424055,25.593954363824572,8770.217460368774,36.88530415185282,17,0.2783440494982049,0.7216559505017951,6796.863783842263,6908.236400179947,6569.553605475885,6770.977222927617
2018-04-06 09:00:00,35933.429988970005,2849.0423379468375,21.035345001535553,8685.322146541253,37.54537254209291,19,0.3964635838726768,0.6035364161273232,6770.306732296165,6849.999999999999,6502.359479201282,6605.386957766972
2018-04-07 09:00:00,39952.6199196,2476.8488246050497,28.89620643752132,8615.213433532295,37.53469198338347,20,0.5118540794096411,0.48814592059035883,6606.449513651087,7069.832695671743,6589.108789274324,6897.549964812803
2018-04-08 09:00:00,25780.37110702,2150.5346695676026,31.697264934638007,8552.638923859617,37.415365974098826,17,0.8919434653838437,0.1080565346161563,6897.228236477713,7108.351658314017,6882.498797603591,7019.563436879003
2018-04-09 09:00:00,44182.21342215,1770.5705612854933,32.439012351349824,8483.206842099253,37.66184612326837,21,0.9485578566130859,0.0514421433869141,7014.74930988586,7182.902936396219,6611.112056833789,6782.120838970348
2018-04-10 09:00:00,28806.920859179998,1441.2756319494026,36.70812667463778,8418.847696911474,37.890720547497224,18,0.7884708301153557,0.2115291698846443,6781.738960213711,6892.249526353705,6655.372382147317,6842.0486398109015
2018-04-11 09:00:00,29823.281822560002,1211.2626196723459,35.961192666482525,8361.296022405206,37.7889051478465,20,0.8859739727075091,0.11402602729249088,6836.667148295281,6989.007718659015,6791.348067450848,6951.279997001645
2018-04-12 09:00:00,83894.9763214,1193.822923917977,61.57747793723896,8344.114882694465,35.112594860562965,18,0.9786988558190955,0.021301144180904497,6950.866969754214,8025.18663219134,6746.659790595657,7923.176959781286
2018-04-13 09:00:00,74650.46589877,1477.6080280239073,65.27006800179568,8326.013673161162,32.97284194307578,23,0.9630260329258036,0.03697396707419641,7923.197482894938,8234.95006126067,7737.599411797554,7882.534039595228
2018-04-14 09:00:00,40556.81707177,1728.7660780696535,65.62224946028618,8313.202095775307,30.985928519694816,23,0.8772286158019122,0.12277138419808771,7879.335105357139,8196.165624843043,7815.508032533075,7999.318449821853
2018-04-15 09:00:00,35489.56125964,2088.8726778215246,70.91040568813396,8314.834728146054,29.581972159153985,23,0.9271284200397057,0.07287157996029421,8003.870352499883,8426.874787456622,7999.489706516815,8354.834221229357
2018-04-16 09:00:00,47530.67267249,2198.7066543011993,63.492689791071605,8304.883797356131,27.98997094152225,23,0.9750851776343519,0.024914822365648143,8354.69505834973,8420.369451515317,7875.687672384313,8061.085993003027
2018-04-17 09:00:00,41429.75478238,2255.787752992223,56.778555479395735,8288.46992139372,26.382291277919318,26,0.878168909261864,0.12183109073813606,8062.627009637288,8170.822565804606,7821.237237222382,7886.329960314634
2018-04-18 09:00:00,36196.24916808,2393.8259117432226,71.24998885271573,8283.940089674323,25.03339330705808,24,0.8446346453221992,0.15536535467780072,7890.937057058868,8236.065462157585,7868.599065685087,8172.959212549099
2018-04-19 09:00:00,36550.69379163,2449.399687617025,72.70437258685806,8283.639409347968,23.91848284360943,25,0.9686367130290309,0.03136328697096914,8173.690505227001,8296.513788446782,8078.564490570801,8276.272741352277
2018-04-20 09:00:00,55854.96015633999,2653.856006948052,80.16929951019758,8306.168681339039,24.11650793461607,26,0.993144506328943,0.006855493671056931,8273.598480124127,8931.15009464702,8188.536316974474,8858.135845120256
2018-04-21 09:00:00,56208.53783643,2696.937045778069,78.84424828480795,8330.114355466558,24.465554672065686,32,0.9803444471004744,0.01965555289952555,8855.847084431523,9031.834979545707,8576.732403408156,8916.783371590791
2018-04-22 09:00:00,38804.70523925,2690.8796123888465,75.21986683383936,8348.059993473606,24.789669499697474,31,0.9703191138550659,0.029680886144934162,8917.627060917475,9024.487610763199,8735.464553934802,8787.728124646297
2018-04-23 09:00:00,36124.2324239,2691.1741207608543,81.50424214985692,8371.18291815201,25.090633268212706,28,0.9397547055291828,0.06024529447081718,8784.561028509152,8991.09065004731,8752.46595812251,8937.694572772894
2018-04-24 09:00:00,66729.29908904,2762.485286300442,84.39208229772692,8420.492545446106,26.510896136815198,29,0.98514602789318,0.014853972106820096,8936.452956558796,9732.895710354574,8924.452956558796,9628.578414151485
2018-04-25 09:00:00,114145.94163382001,2414.76776266213,70.43696607602534,8438.063147953739,27.229574311228568,64,0.9739757112122085,0.026024288787791495,9627.46889278248,9758.57839625725,8736.077780558915,8868.542909390733
2018-04-26 09:00:00,63343.27394711,2069.2438909288,66.34229926724426,8470.636484387018,27.627185161163375,47,0.7603934939600204,0.23960650603997952,8865.269039283552,9313.590036959424,8650.249908853739,9268.683227002379
2018-04-27 09:00:00,48616.86141147,2003.5428208027997,61.71217781871821,8488.132018962084,28.125604465826182,55,0.8585965837815525,0.1414034162184475,9269.437684073493,9393.320002755327,8891.828853299176,8916.7726160512
2018-04-28 09:00:00,50318.03072193,1987.5808331076207,64.23724283555308,8521.817289125933,28.653323880484642,54,0.7304930100359865,0.26950698996401345,8915.717949589316,9432.07473184641,8865.198103258765,9347.106408140235
2018-04-29 09:00:00,49090.56806563,1968.8857435817265,61.92096566616624,8556.782339381942,29.365682890804745,61,0.8623156727074638,0.13768432729253618,9349.10765409232,9563.431711474428,9167.363834112903,9413.426070654139
2018-04-30 09:00:00,43087.72216956,1964.6832242962744,63.70530455409969,8583.782616241206,29.853916819894973,59,0.8853986155996157,0.11460138440038423,9413.15175868606,9455.885203547845,9122.364686487354,9245.28939929317
2018-05-01 09:00:00,53156.7275935,1800.116799761623,63.703854711333065,8602.866990641298,29.162992533426017,56,0.8274638488529178,0.1725361511470822,9245.439128517217,9249.218348593113,8804.011135305811,9070.434163443539
2018-05-02 09:00:00,36698.71893892,1479.6705502331604,62.70128126950181,8627.868045706873,28.558010832134276,52,0.7378002618804819,0.26219973811951813,9070.160218198365,9265.452648225666,8971.649454686076,9240.393894813487
2018-05-03 09:00:00,50439.18786663,1381.1715168094693,65.94490377426862,8671.713792565337,29.09991641090471,55,0.7641937291686008,0.2358062708313992,9241.375222795816,9833.816808890468,9167.657258726162,9745.934590597717
2018-05-04 09:00:00,36007.64095011,1208.4968190434374,60.51619171933126,8712.448379408423,29.603114448334402,56,0.9397525025383868,0.06024749746161315,9747.35504258509,9820.821306117725,9522.178582455337,9710.445757064019
2018-05-05 09:00:00,32393.12336852,1308.3815218307693,61.3274196489888,8757.242320434592,30.379617324561433,63,0.9175169332795162,0.08248306672048374,9708.286514965463,10003.769131713883,9679.412933976362,9854.693875575744
2018-05-06 09:00:00,35845.9284156,1306.072887489996,60.25167504396504,8792.28928643502,30.1182408882842,67,0.939069433441651,0.06093056655834907,9855.583227510877,9958.262370968501,9407.467438492073,9650.939953445488
2018-05-07 09:00:00,47403.9886053,1187.8565956164248,54.94984751918716,8814.686801543041,29.139789904382415,56,0.8473454022898703,0.1526545977101297,9649.80900064673,9673.82293788573,9179.276556594425,9363.425921689575
2018-05-08 09:00:00,36952.14242551,1124.7510139125543,44.338011577301714,8829.068500189189,27.828103645683765,62,0.6907962201936214,0.3092037798063786,9362.463088109338,9467.758631475026,9046.468018574813,9181.420117019798
2018-05-09 09:00:00,37042.35922439,1092.338788975917,56.888018489435,8847.910384857085,26.37320598359745,53,0.5946146716055971,0.4053853283944029,9179.080338770622,9383.490345078164,8967.9525167538,9309.536559220558
2018-05-10 09:00:00,36820.0412237,1038.3157669078562,45.96477243749136,8854.196405145922,25.051826085762798,63,0.5657968201720813,0.4342031798279187,9309.517515042266,9394.442603900401,8975.668399437229,9008.203902222409
2018-05-11 09:00:00,68610.97467092,1387.97946288511,42.55565950293501,8836.517833039268,24.376648234622788,41,0.2742367211514225,0.7257632788485775,9003.689529404797,9017.269408927625,8343.970942579916,8403.392816426262
2018-05-12 09:00:00,55706.25021302,1566.0331317485625,35.67378369157877,8822.15585769629,24.11815016770414,44,0.033074022389033154,0.9669259776109669,8406.731204732505,8648.523484918042,8168.493731972301,8470.28746179334
2018-05-13 09:00:00,35468.093871150006,1660.4449000188208,38.661447732724,8816.753197156735,23.5116004713279,40,0.15074869426215345,0.8492513057378466,8477.181430203209,8766.837314450355,8308.415305482884,8684.3880139376
2018-05-14 09:00:00,56251.60362927,1730.1704837378804,40.57662916492002,8810.881901492123,22.581575427013984,40,0.21401893039038586,0.7859810696096141,8685.353330693688,8887.001410861854,8280.208952747393,8667.035157709119
2018-05-15 09:00:00,40518.78812291,1857.0910613356336,40.2302163263436,8797.35605133195,21.71798074300821,40,0.17458498813732629,0.8254150118626737,8666.783054816804,8861.522204716144,8400.90242192994,8465.97272240773
2018-05-16 09:00:00,43835.84212784,2007.33148843995,35.123655424518894,8779.216925720388,21.672308837054324,32,0.06063797799688866,0.9393620220031114,8467.79378428328,8493.022825494209,8087.937180230903,8334.8083482371
2018-05-17 09:00:00,33698.969323419995,2226.4452440030045,19.828132110605416,8750.531039732596,21.868721111057102,31,0.08315352255480268,0.9168464774451973,8331.904313361601,8472.82307349004,7979.245085374724,8047.7268330316765
2018-05-18 09:00:00,30657.36213448,2191.824197648681,25.32452729463909,8730.58598802969,22.190647628592803,37,0.021837092366430607,0.9781629076335694,8043.350216347293,8273.652715041178,7916.029664643369,8241.932221308503
2018-05-19 09:00:00,20977.50004237,2103.7373011121435,21.431806265479956,8711.075828222838,22.04403646818765,31,0.10556628047042986,0.8944337195295702,8239.990653167959,8391.557626894846,8103.910566590788,8233.076912954954
2018-05-20 09:00:00,25272.05600879,1804.514075530036,30.801111563317228,8703.786280212838,21.154632028061673,32,0.09840275074899443,0.9015972492510056,8231.82012829468,8605.004085339915,8165.332219938694,8525.192353967856
2018-05-21 09:00:00,27643.56753948,1536.16029656347,32.41769112564673,8691.228844601004,20.328756476516123,41,0.20383332728009426,0.7961666727199057,8525.123723509001,8593.933604200589,8308.324627534812,8383.57167211108
2018-05-22 09:00:00,32811.96364493,1447.0143514954161,30.01513995166267,8663.299998548653,20.527626097502285,30,0.1521347000374049,0.8478652999625951,8391.422229002435,8405.025657323904,7939.631134194597,7979.043270266033
2018-05-23 09:00:00,60546.56806737,1592.0488680958715,23.0601645193043,8617.767598668317,21.715405534851534,26,0.01568683077094472,0.9843131692290553,7979.118169123936,8031.9320406127745,7428.055509345495,7502.223801600074
2018-05-24 09:00:00,49493.811838580004,1497.5458253490265,27.14890586678579,8576.984696904507,23.080034957407605,27,0.024320027751689094,0.9756799722483109,7503.842213452134,7731.497240777854,7267.048837482963,7577.803603691149
2018-05-25 09:00:00,36828.79995121,1513.4992119714975,32.170000478442866,8533.216059947948,24.3471908497811,25,0.09703380384508015,0.9029661961549198,7579.074921078901,7652.705776867536,7313.6233005046315,7460.884454512297
2018-05-26 09:00:00,23507.64372123,1708.597589912489,28.969299492217296,8486.20010390992,25.555101572632715,23,0.05540350035475095,0.944596499645249,7457.371862941687,7620.4936696588475,7295.87863239513,7334.309180978209
2018-05-27 09:00:00,21851.39662406,1826.435379019336,22.996893473596906,8441.258875266643,26.79988456223916,19,0.06086673759892263,0.9391332624010774,7334.286364199721,7401.808843211301,7228.516893025645,7340.1987735063585
2018-05-28 09:00:00,33803.07149259,1916.183949435379,21.121588544270885,8388.724382842005,28.248821561387892,22,0.03462467892505492,0.9653753210749451,7340.869475772622,7438.558114630153,7063.272793946904,7101.629318438383
2018-05-29 09:00:00,50457.13282287,1813.6476313490946,32.575262327256134,8352.42448583235,29.1201066694042,16,0.012336278129607345,0.9876637218703926,7101.890750007891,7539.343011361842,7031.62507291305,7463.077009095788
2018-05-30 09:00:00,40982.0376283,1757.9914248917557,33.082408373874635,8314.129793221327,29.797972694984015,38,0.15054821526637202,0.849451784733628,7468.3006884808165,7566.81844570873,7263.421101196011,7375.9098242513
2018-05-31 09:00:00,38115.07037131,1686.33102377955,39.47218787290205,8281.670186783338,29.88376460620844,25,0.13412104418407825,0.8658789558159218,7380.831911855809,7680.174513552503,7328.031806978345,7486.409829052605
2018-06-01 09:00:00,35021.751650700004,1666.0840767455281,35.52494453254604,8251.769118616383,29.963428523773977,24,0.20344688403384106,0.796553115966159,7486.41382191456,7610.7629022202,7354.170935711934,7519.192948525995
2018-06-02 09:00:00,30732.85897421,1569.5672120771535,38.663289920709374,8227.789434871287,29.601775666261187,27,0.2748277854831722,0.7251722145168278,7519.79719230882,7697.678567980134,7437.250655626164,7640.287183116429
2018-06-03 09:00:00,32234.36903465,1456.5137481297231,32.972770098203306,8207.590096497532,28.827514932962554,40,0.3837611145509607,0.6162388854490393,7637.571441935091,7787.276853129164,7597.216849034941,7712.70630634054
2018-06-04 09:00:00,39249.3864677,1123.4057535588508,31.850211644028768,8179.34046187269,28.581287243867802,41,0.4438484896294915,0.5561515103705085,7714.030243255843,7761.218175532632,7447.066377090247,7487.22441356406
2018-06-05 09:00:00,41691.42847361,738.6788099066097,41.96863369309309,8157.535797179012,28.614962063142087,26,0.33056160588524347,0.6694383941147565,7488.910415619757,7680.807445565064,7358.478201657011,7623.321512183892
2018-06-06 09:00:00,34288.04767032,582.2276913729154,54.583442948490465,8137.976919705062,28.550914234857885,42,0.4272459787100939,0.572754021289906,7624.85737406644,7698.271305334319,7470.25296299379,7658.7844215932955
2018-06-07 09:00:00,32607.23645266,615.1401551598485,53.41495137001664,8120.435216848054,28.13773491363506,38,0.47074549602373567,0.5292545039762644,7658.836278127627,7761.529140427947,7619.766295455482,7690.663496851354
2018-06-08 09:00:00,28073.36299877,619.3594631755154,54.44091668465857,8100.2567291112555,28.05344883211404,40,0.5244099555650756,0.4755900444349243,7688.636220440303,7702.41720742072,7532.832418211089,7605.883779559698
2018-06-09 09:00:00,22053.66622111,618.1234812337543,54.85204080185082,8076.397616671797,28.24328493447871,39,0.9000962191276071,0.0999037808723929,7605.245194997177,7684.283942170622,7452.253109774936,7491.849361905062
2018-06-10 09:00:00,66734.71543815,933.1525424367916,38.0642402267348,8025.1067119115705,30.214229020016063,24,0.826786136613872,0.17321386338612793,7493.082252715908,7493.082252715908,6623.864627716234,6768.479545286026
2018-06-11 09:00:00,45961.68653517999,1090.5288098870665,45.02697791794562,7979.970658326591,32.05579073275915,15,0.2670775453438951,0.7329224546561048,6769.01403909957,6921.496073013474,6616.171243785732,6874.137345494577
2018-06-12 09:00:00,45549.810690700004,1365.34482305041,29.20083339075895,7923.319356982708,34.0228308505337,19,0.41849667520867334,0.5815033247913266,6873.697696882705,6888.620440113428,6440.120222790074,6535.362474057582
