date,open,high,low,volume,close
2021-05-10 09:00:00,58240.83000000,59500.00000000,43825.39000000,684880.14819700,46431.50000000
2021-05-17 09:00:00,46426.83000000,46686.00000000,30000.00000000,1386781.05214400,34655.25000000
2021-05-24 09:00:00,34681.44000000,40841.00000000,33379.00000000,786531.16394100,35641.27000000
2021-05-31 09:00:00,35641.26000000,39476.00000000,34153.84000000,528299.50493700,35796.31000000
2021-06-07 09:00:00,35796.31000000,39380.00000000,31000.00000000,700065.60491500,39020.57000000
2021-06-14 09:00:00,39020.56000000,41330.00000000,33336.00000000,610333.96208900,35600.16000000
2021-06-21 09:00:00,35600.17000000,35750.00000000,28805.00000000,907073.70759800,34700.34000000
2021-06-28 09:00:00,34702.49000000,36600.00000000,32699.00000000,464791.76359300,35286.51000000
2021-07-05 09:00:00,35288.13000000,35293.78000000,32077.00000000,359766.23540400,34258.99000000
2021-07-12 09:00:00,34259.00000000,34678.43000000,31020.00000000,306160.98707900,31778.56000000
2021-07-19 09:00:00,31778.57000000,35398.00000000,29278.00000000,383262.21715400,35381.02000000
2021-07-26 09:00:00,35381.02000000,42599.00000000,35205.78000000,568598.50960600,39845.44000000
2021-08-02 09:00:00,39850.27000000,45310.00000000,37332.70000000,463107.67071100,43794.37000000
2021-08-09 09:00:00,43794.36000000,48144.00000000,42779.00000000,372867.97981100,46973.82000000
2021-08-16 09:00:00,46973.82000000,49757.04000000,43927.70000000,357634.46215500,49239.22000000
2021-08-23 09:00:00,49239.22000000,50500.00000000,46250.00000000,298905.69704200,48767.83000000
2021-08-30 09:00:00,48767.84000000,51900.00000000,46512.00000000,327484.44363800,51756.88000000
2021-09-06 09:00:00,51756.88000000,52920.00000000,42843.05000000,399602.39982000,46025.24000000
2021-09-13 09:00:00,46025.23000000,48843.20000000,43370.00000000,289430.44387000,47241.75000000
2021-09-20 09:00:00,47241.75000000,47347.25000000,39600.00000000,437174.23273000,43160.90000000
2021-09-27 09:00:00,43160.90000000,49228.08000000,40753.88000000,290620.78115000,48200.01000000
2021-10-04 09:00:00,48200.01000000,56561.31000000,46891.00000000,424292.25859900,54659.00000000
2021-10-11 09:00:00,54659.01000000,62933.00000000,53879.00000000,362346.26317400,61528.33000000
2021-10-18 09:00:00,61528.32000000,67000.00000000,59510.63000000,336367.00881000,60852.22000000
2021-10-25 09:00:00,60852.22000000,63710.63000000,57820.00000000,314971.84980000,61299.80000000
2021-11-01 09:00:00,61299.81000000,64270.00000000,59405.00000000,253033.72432000,63273.59000000
2021-11-08 09:00:00,63273.58000000,69000.00000000,62278.00000000,294213.11270800,65519.10000000
2021-11-15 09:00:00,65519.11000000,66401.82000000,55600.00000000,340150.61676000,58622.02000000
2021-11-22 09:00:00,58617.70000000,59444.00000000,53256.64000000,315216.31943000,57274.88000000
2021-11-29 09:00:00,57274.89000000,59176.99000000,42000.30000000,390528.91248800,49396.33000000
2021-12-06 09:00:00,49396.32000000,51936.33000000,46751.00000000,272083.99753000,50053.90000000
2021-12-13 09:00:00,50053.90000000,50189.97000000,45456.00000000,271834.80183000,46681.23000000
2021-12-20 09:00:00,46681.24000000,51810.00000000,45558.85000000,209149.42595000,50775.49000000
2021-12-27 09:00:00,50775.48000000,52088.00000000,45678.00000000,217379.64220000,47286.18000000
2022-01-03 09:00:00,47286.18000000,47570.00000000,40501.00000000,264331.61587000,41864.62000000
2022-01-10 09:00:00,41864.62000000,44500.00000000,39650.00000000,232059.06969000,43071.66000000
2022-01-17 09:00:00,43071.66000000,43505.00000000,34008.00000000,354513.98432000,36244.55000000
2022-01-24 09:00:00,36244.55000000,38919.98000000,32917.17000000,353702.62639100,37881.76000000
2022-01-31 09:00:00,37881.75000000,42656.00000000,36250.00000000,258946.95322000,42380.87000000
2022-02-07 09:00:00,42380.87000000,45821.00000000,41645.85000000,301990.47877000,42053.66000000
2022-02-14 09:00:00,42053.65000000,44751.40000000,38000.00000000,243150.46162000,38386.89000000
2022-02-21 09:00:00,38386.89000000,40348.45000000,34322.28000000,412335.93267000,37699.07000000
2022-02-28 09:00:00,37699.08000000,45400.00000000,37450.17000000,376417.07830000,38420.81000000
2022-03-07 09:00:00,38420.80000000,42594.06000000,37155.00000000,374777.65361000,37777.34000000
2022-03-14 09:00:00,37777.35000000,42400.00000000,37555.00000000,323399.67100000,41262.11000000
2022-03-21 09:00:00,41262.11000000,46999.00000000,40467.94000000,315436.15044000,46827.76000000
2022-03-28 09:00:00,46827.76000000,48189.84000000,44200.00000000,312053.15964000,46407.35000000
2022-04-04 09:00:00,46407.36000000,47200.00000000,41868.00000000,268118.29111000,42158.85000000
2022-04-11 09:00:00,42158.85000000,42414.71000000,39200.00000000,259281.04870000,39678.12000000
2022-04-18 09:00:00,39678.11000000,42976.00000000,38536.51000000,283885.03637000,39450.13000000
2022-04-25 09:00:00,39450.12000000,40797.31000000,37386.38000000,368444.26814000,38468.35000000
2022-05-02 09:00:00,38468.35000000,40023.77000000,33713.95000000,419979.58290000,34038.40000000
2022-05-09 09:00:00,34038.39000000,34243.15000000,26700.00000000,964223.84927400,31328.89000000
2022-05-16 09:00:00,31328.89000000,31328.90000000,28654.47000000,375096.22376000,30293.94000000
2022-05-23 09:00:00,30293.93000000,30670.51000000,28019.56000000,430508.71991000,29468.10000000
2022-05-30 09:00:00,29468.10000000,32399.00000000,29282.36000000,422401.40352000,29919.21000000
2022-06-06 09:00:00,29919.20000000,31765.64000000,26560.00000000,528925.48795900,26574.53000000
2022-06-13 09:00:00,26574.53000000,26895.84000000,17622.00000000,1153717.63753700,20574.00000000
2022-06-20 09:00:00,20574.00000000,21888.00000000,19637.03000000,570801.23178000,21038.07000000
2022-06-27 09:00:00,21038.08000000,21539.85000000,18626.00000000,508544.13970000,19315.83000000
2022-07-04 09:00:00,19315.83000000,22527.37000000,19055.31000000,1111996.98071000,20862.47000000
2022-07-11 09:00:00,20861.11000000,21684.54000000,18910.94000000,1043685.76303000,20798.16000000
2022-07-18 09:00:00,20799.58000000,24276.74000000,20762.45000000,1336219.23609000,22579.68000000
2022-07-25 09:00:00,22577.13000000,24668.00000000,20706.50000000,1282264.24492000,23293.32000000
2022-08-01 09:00:00,23296.36000000,23647.68000000,22400.00000000,951140.43388000,23174.39000000
2022-08-08 09:00:00,23174.39000000,25047.56000000,22664.69000000,1251083.26468000,24305.24000000
2022-08-15 09:00:00,24305.25000000,25211.32000000,20761.90000000,1402957.39876000,21515.61000000
2022-08-22 09:00:00,21516.70000000,21900.00000000,19520.00000000,1343190.86000000,19555.61000000
2022-08-29 09:00:00,19555.61000000,20576.25000000,19540.00000000,1527594.84529000,20000.30000000
2022-09-05 09:00:00,20000.30000000,21860.00000000,18510.77000000,2146685.76233000,21826.87000000
2022-09-12 09:00:00,21826.87000000,22799.00000000,19320.01000000,2218565.59694000,19416.18000000
2022-09-19 09:00:00,19417.45000000,19956.00000000,18125.98000000,2285541.48793000,18807.38000000
2022-09-26 09:00:00,18809.13000000,20385.86000000,18471.28000000,2777070.91238000,19056.80000000
2022-10-03 09:00:00,19057.74000000,20475.00000000,18959.68000000,1690215.44019000,19439.02000000
2022-10-10 09:00:00,19439.96000000,19951.87000000,18190.00000000,1666942.47921000,19262.98000000
2022-10-17 09:00:00,19262.98000000,19706.66000000,18650.00000000,1439566.24878000,19570.40000000
2022-10-24 09:00:00,19570.40000000,21085.00000000,19157.00000000,2026392.42105000,20627.48000000
2022-10-31 09:00:00,20627.48000000,21480.65000000,20031.24000000,2205754.83045000,20905.58000000
2022-11-07 09:00:00,20905.58000000,21069.77000000,15588.00000000,3234391.87393200,16329.85000000
2022-11-14 09:00:00,16331.78000000,17190.00000000,15815.21000000,1626234.48043000,16280.23000000
2022-11-21 09:00:00,16279.50000000,16812.63000000,15476.00000000,1561058.47958300,16428.78000000
2022-11-28 09:00:00,16428.77000000,17324.00000000,15995.27000000,1572173.55626000,17105.70000000
2022-12-05 09:00:00,17106.65000000,17424.25000000,16678.83000000,1443791.97519000,17085.05000000
2022-12-12 09:00:00,17085.05000000,18387.95000000,16527.32000000,1511897.62621000,16738.21000000
2022-12-19 09:00:00,16739.00000000,17061.27000000,16256.30000000,1148035.81471000,16832.11000000
2022-12-26 09:00:00,16832.11000000,16972.83000000,16333.00000000,1028681.78419000,16616.75000000
2023-01-02 09:00:00,16617.17000000,17176.99000000,16548.70000000,1112349.61417000,17127.83000000
2023-01-09 09:00:00,17127.83000000,21258.00000000,17104.66000000,2145455.73458000,20871.50000000
2023-01-16 09:00:00,20872.99000000,23371.80000000,20407.15000000,2108890.06922000,22707.88000000
2023-01-23 09:00:00,22706.02000000,23960.54000000,22300.00000000,1946352.79600000,23742.30000000
2023-01-30 09:00:00,23743.37000000,24255.00000000,22500.00000000,1949971.72168000,22932.91000000
2023-02-06 09:00:00,22932.91000000,23452.00000000,21451.00000000,1976378.51282000,21783.54000000
2023-02-13 09:00:00,21782.37000000,25250.00000000,21351.07000000,2497565.47508000,24271.76000000
2023-02-20 09:00:00,24272.51000000,25250.00000000,22722.00000000,2237983.72753000,23554.85000000
2023-02-27 09:00:00,23554.85000000,24000.00000000,21971.13000000,1698503.29143000,22430.24000000
2023-03-06 09:00:00,22430.24000000,22602.19000000,19549.09000000,2718623.72856000,21997.11000000
