date,EMA_50,open,low,high,close
2017-09-13 09:00:00,4261.352783151042,-91.0781030659191,-540.1470530594993,-82.62421716103472,-393.64016042626326
2017-09-14 09:00:00,4220.762016201333,-355.6914469827643,-1012.5000766183002,-296.26172680278023,-994.4737902678767
2017-09-15 09:00:00,4200.340356103442,-973.808577159486,-1233.2332431295185,-379.2016945142623,-500.33067239832826
2017-09-16 09:00:00,4179.9678375195845,-481.45096638483074,-681.5245454371393,-302.97710198981304,-499.1267053045085
2017-09-17 09:00:00,4159.773684958145,-489.81840207169626,-694.8004244649587,-388.58544405279736,-494.7567377552614
2017-09-18 09:00:00,4157.344881317831,-492.8671766642783,-496.1978126189165,-34.616642784494616,-59.505689187702956
2017-09-19 09:00:00,4146.860157643664,-47.20224617077747,-299.4826820225421,-28.81802173678534,-256.8757300170955
2017-09-20 09:00:00,4136.236118033255,-246.19935160562454,-315.70872581100775,-86.4643724775251,-260.2889704550212
2017-09-21 09:00:00,4115.861209676322,-250.48423639999373,-543.179095003678,-202.0731332278924,-499.1852547448434
2017-09-22 09:00:00,4096.075142846151,-489.03875305157544,-582.5225081720905,-334.86198372888794,-484.7586373391782
2017-09-23 09:00:00,4083.6497430920235,-472.8492724027101,-532.2789147348267,-272.9193854241407,-304.42229397612346
2017-09-24 09:00:00,4067.1863198374226,-286.2030351568201,-451.47027525973135,-283.3143945212323,-403.3538697377189
2017-09-25 09:00:00,4061.340874034558,-394.654833500731,-403.1687008573067,-92.22808965996137,-143.21342217018355
2017-09-26 09:00:00,4054.5332390914214,-133.50647555388605,-203.95122105068822,-84.18396427842754,-166.78705610684392
2017-09-27 09:00:00,4060.2001079804977,-176.31370905156973,-190.08770608759733,167.4583076544577,138.83828778236875
2017-09-28 09:00:00,4065.0550536985875,136.45509324434806,56.6197562932075,207.3877217834597,118.946170093197
2017-09-29 09:00:00,4069.012364462533,113.93608670012418,-55.12457695749936,162.81719675468776,96.95411371666069
2017-09-30 09:00:00,4079.2740515987275,83.90208362073145,73.5875326720402,272.44355579349804,251.4113348367705
2017-10-01 09:00:00,4090.962731407305,239.9258908106176,127.23877390030702,288.94046765729763,286.37265531014964
2017-10-02 09:00:00,4102.71460958341,268.8712252928235,249.87380512183609,358.27532659543704,287.9210153145641
2017-10-03 09:00:00,4111.053814477721,279.44482280720786,103.97487149943663,317.32725333375583,204.31051991063487
2017-10-04 09:00:00,4115.268092499604,200.38512142632408,52.20505798329032,230.5073077680563,103.24981153612316
2017-10-05 09:00:00,4122.526462275194,96.26916333857298,13.065402492605244,236.10728962495614,177.8300595019573
2017-10-06 09:00:00,4131.968363860856,170.14224002369974,147.2070670234989,292.5755003248187,231.32658884872853
2017-10-07 09:00:00,4143.392425745163,213.47467403225255,169.4119239107531,320.60076916787784,279.88951616551003
2017-10-08 09:00:00,4161.299970233354,261.53152351349036,244.20249547291678,452.94946500998503,438.734839960669
2017-10-09 09:00:00,4185.004283587111,414.9679703678139,356.4244645831086,681.1857307786759,580.7556771670434
2017-10-10 09:00:00,4207.2418397584315,556.5032357334903,491.1649159655317,706.8348068737232,544.8201261973527
2017-10-11 09:00:00,4231.348781474355,519.0455468554355,469.3606406899771,639.2704649460493,590.6200720401139
2017-10-12 09:00:00,4278.907510518777,543.0675492026985,515.7464801634014,1165.7906777649987,1165.1888615883345
2017-10-13 09:00:00,4332.808036844399,1110.9382163618866,1047.1818385952529,1513.6055107450356,1320.5628949777347
2017-10-14 09:00:00,4390.6743352253425,1262.5352288052363,1169.8362184994967,1435.2188036663883,1417.724310333112
2017-10-15 09:00:00,4441.348203985661,1359.919388506256,972.0889617681905,1398.274851445929,1241.509784627804
2017-10-16 09:00:00,4492.5809615209,1195.1024392610425,1060.7856364499748,1311.9027388536633,1255.2025596133699
2017-10-17 09:00:00,4535.891373944625,1217.3672706692741,971.1397148420037,1240.238113576338,1061.1051043812586
2017-10-18 09:00:00,4576.6182434557,1015.6817903230476,517.835010039219,1038.7627021919034,997.8083030213456
2017-10-19 09:00:00,4620.528578240834,942.6020091576966,888.0554795272419,1110.6029269100563,1075.8032022357638
2017-10-20 09:00:00,4673.883110971469,1024.1891925635446,917.0949899238494,1404.2748921884777,1307.1860519005713
2017-10-21 09:00:00,4726.459671152737,1254.365222274706,1142.4899773614297,1452.660349668794,1288.12572444106
2017-10-22 09:00:00,4775.112167469327,1234.9783657430753,926.8947084878737,1294.8486904015554,1191.9861597564495
2017-10-23 09:00:00,4818.280404804107,1149.9052143343533,799.8163708880393,1230.7239993086296,1057.6218147021273
2017-10-24 09:00:00,4845.695968968161,1029.2739213131945,606.9230809751716,1031.4476367184607,671.681322019318
2017-10-25 09:00:00,4880.324379089008,636.360516116175,473.34723881191167,860.9606934806643,848.3960479607658
2017-10-26 09:00:00,4919.760781422706,811.3740396941275,758.5079778314057,1061.3559801466854,966.1918571755841
2017-10-27 09:00:00,4953.164962532206,933.8499459502509,718.2783907113999,1039.4127629555105,818.40243718276
2017-10-28 09:00:00,4983.579331327632,788.6991207355304,659.7380509412551,887.5359306769669,745.1520354879231
2017-10-29 09:00:00,5028.955024311431,700.5539915596819,650.5153930610477,1275.0869989461735,1111.7044781030727
2017-10-30 09:00:00,5071.743377342423,1061.2666226575775,953.082934054175,1160.548942340939,1048.314649259296
2017-10-31 09:00:00,5125.287723801172,994.7649121926124,950.2745313354108,1329.3742646224146,1311.8364882393653
2017-11-01 09:00:00,5188.7277274788485,1248.8033486838603,1151.0545520217147,1569.7275299807907,1554.2800901030705
2017-11-02 09:00:00,5260.900581448148,1484.9107356135264,1437.813890115729,2088.531828726732,1768.2349222478279
2017-11-03 09:00:00,5334.726447381963,1693.1918913453164,1590.25885033132,2149.028348394262,1808.733715378471
2017-11-04 09:00:00,5415.115216915336,1726.1355055167633,1566.6080519855668,2143.0479641382035,1969.5248535676174
2017-11-05 09:00:00,5491.75814558805,1893.3803779468453,1783.849021263325,2098.270815995589,1877.751752481492
2017-11-06 09:00:00,5549.6126460001415,1821.329543407015,1371.1137364031565,1870.0725398868062,1417.4352600962447
2017-11-07 09:00:00,5611.313450250538,1357.8775700733704,1328.8396112372502,1628.287264311638,1511.6697041347124
2017-11-08 09:00:00,5682.838483530486,1442.2426080783844,1353.1458617142544,2193.054230513416,1752.3633153587116
2017-11-09 09:00:00,5739.990451859112,1706.5167791552585,1315.9202057950924,1738.7897310437456,1400.2232240513313
2017-11-10 09:00:00,5772.905805064219,1369.9011377262095,637.5272508069493,1563.3799143932647,806.4261535251235
2017-11-11 09:00:00,5795.066294395146,779.8571680520108,404.569401410964,1021.506739686638,542.9319886077064
2017-11-12 09:00:00,5797.745942925151,544.4492525026271,-269.28524021875364,707.7161757270269,65.65138898513578
2017-11-13 09:00:00,5826.068398644027,41.316937338279786,7.098520823461513,942.8014318875457,693.9001651124681
2017-11-14 09:00:00,5856.64606676455,662.5190148763986,595.5688986609393,887.2341684704506,749.152868952804
2017-11-15 09:00:00,5912.811038349107,693.0390232018126,693.0390232018126,1432.2269259237746,1376.0418038216476
2017-11-16 09:00:00,5988.734262565908,1299.4521250302587,1127.2746584086208,1984.0846494218931,1860.1189933116111
2017-11-17 09:00:00,6055.0361291213485,1797.4339795184997,1459.2389068683806,1940.4954874969462,1624.3957306083093
2017-11-18 09:00:00,6122.2050555975065,1554.5510600395091,1305.9909637284136,1722.4716000186645,1645.63869866587
2017-11-19 09:00:00,6196.761089185692,1574.4657901966775,1470.402659114312,1901.9605286035194,1826.6228229105354
2017-11-20 09:00:00,6276.166759077873,1753.4684446402625,1641.2272947286738,2009.9288462985596,1945.438912358447
2017-11-21 09:00:00,6347.739918485526,1874.9975188196022,1429.9875132757215,2018.0719280437388,1753.5424054874766
2017-11-22 09:00:00,6420.848756661734,1673.0908097137753,1638.736159484154,1893.6370024682028,1791.1665353171002
2017-11-23 09:00:00,6482.762779259459,1738.2336791288762,1504.1144927016494,1790.202476042965,1516.8935536442777
2017-11-24 09:00:00,6549.301009076119,1449.643795573199,1318.3273391701796,1800.0366024953155,1630.1866305081512
2017-11-25 09:00:00,6634.1573277368025,1549.251742827606,1473.934463331344,2102.243486475114,2078.9798071867353
2017-11-26 09:00:00,6736.126414564654,1977.2666949961158,1819.136522630096,2626.215546387949,2498.242627282353
2017-11-27 09:00:00,6852.094552114989,2388.527612472685,2375.528801911808,2852.473455941842,2841.2193699832033
2017-11-28 09:00:00,6970.731963293435,2719.6308648759323,2607.9365387904463,2988.4285950412477,2906.616573871929
2017-11-29 09:00:00,7081.120391681351,2801.977927335679,1960.5355121582534,4286.774897616794,2704.5164955039336
2017-11-30 09:00:00,7192.384602729007,2601.9969455801674,1767.385572882904,3501.8648063083183,2725.9731706675793
2017-12-01 09:00:00,7334.840814014519,2568.2000363702527,2037.9253393767149,3601.1131091936504,3490.177176495049
2017-12-02 09:00:00,7473.792788194305,3344.444122536748,3157.8897274888077,3722.8112342382065,3404.323367404744
2017-12-03 09:00:00,7620.973754039331,3262.079820381776,2888.593641762898,4185.858372017072,3605.9336632031172
2017-12-04 09:00:00,7777.185791486541,3451.240180615181,3060.5721782602686,3832.550805692432,3827.1949174566616
2017-12-05 09:00:00,7930.406863993358,3669.2718866438427,3474.047868334961,3920.5487437156917,3753.916276416985
2017-12-06 09:00:00,8152.936106929077,3529.8774621158955,3508.3273812917887,5525.60024316039,5451.966451925131
2017-12-07 09:00:00,8484.184386759347,5120.367250464647,4593.637844931609,8139.162369890588,8115.582855841605
2017-12-08 09:00:00,8772.360541015469,7827.225089520938,4927.593892237986,8114.182502758862,7060.315779274959
2017-12-09 09:00:00,9002.058366372941,6834.376271806312,3623.22973982041,7119.996712475844,5627.5967212580545
2017-12-10 09:00:00,9229.025493952691,5401.745093368412,3478.227559262077,6314.2819349845795,5560.6946257038835
2017-12-11 09:00:00,9514.910506741586,5282.310330031683,5255.451515216211,7838.319670539933,7004.182813327918
2017-12-12 09:00:00,9789.881471638506,6728.616650596712,6139.4675967594885,7452.731151005792,6736.788639974526
2017-12-13 09:00:00,10039.648946105915,6484.311495537937,5108.852435013532,6831.671488783262,6119.303124451513
2017-12-14 09:00:00,10287.995749456037,5857.373086449075,5377.771727396164,6363.534271037843,6084.496682077954
2017-12-15 09:00:00,10570.57484706672,5811.605050132497,5753.993193463171,7381.996440744235,6923.187891461745
2017-12-16 09:00:00,10907.499828236143,6582.166639207206,6338.418998286668,8518.256487134002,8254.66203865085
2017-12-17 09:00:00,11221.24160733924,7933.764872062004,7265.578313165921,8509.093216052426,7686.673588025869
2017-12-18 09:00:00,11522.571942655135,7391.395394606259,5974.526931157461,7731.018989133683,7382.593215239451
2017-12-19 09:00:00,11758.78715292936,7149.72324066243,4870.4415521527535,7321.842141096649,5787.272651718535
2017-12-20 09:00:00,11943.68222125331,5634.300107249617,3228.9369509032767,5937.0950557741035,4529.929173936749
2017-12-21 09:00:00,12084.965104887628,4388.775972618279,2429.182665547738,5210.351226407964,3461.4306490408017
2017-12-22 09:00:00,12150.113523244145,3416.723103535016,-1066.9218021184206,3608.3598251335425,1596.136249734649
2017-12-23 09:00:00,12227.47103522317,1506.6928738957522,1074.000094265095,3225.4110300209522,1895.259043486114
2017-12-24 09:00:00,12287.523053650979,1531.3543982308165,-313.93087836988707,1846.8264312415595,1471.2744514813003
2017-12-25 09:00:00,12346.407558181201,1410.9718365855751,574.1452181902623,2101.786608611652,1442.670360990449
2017-12-26 09:00:00,12478.969837426988,1333.5121637802058,1161.0638164387674,3619.9919933925557,3247.775841521803
2017-12-27 09:00:00,12593.967014820291,3143.8565977792896,1751.2795417501293,3895.122116281773,2817.430846135905
2017-12-28 09:00:00,12661.132117391748,2768.5915506279853,640.2725764454044,2850.3938001668685,1645.545013000672
2017-12-29 09:00:00,12727.843115672,1573.024696254657,1185.456090403868,2308.757538313561,1634.4194578661682
2017-12-30 09:00:00,12720.718922705953,1643.4123753634067,-811.4616672864668,1712.3342271829715,-174.5427276681421
2017-12-31 09:00:00,12762.94680076897,-271.56851950539385,-443.7076013265505,1409.1609722957182,1034.5830125439188
2018-01-01 09:00:00,12788.317970252521,1004.8588421466211,-14.081112199171912,1088.347656687387,621.59365234699
2018-01-02 09:00:00,12862.377112441476,525.17761254375,36.85514218446042,2514.348368637464,1814.4489836294051
2018-01-03 09:00:00,12947.08214106324,1734.6243715057972,1375.5304219168665,2444.3013211854013,2075.2732012332
2018-01-04 09:00:00,13031.286039598517,1985.7257819530405,1000.0387628505032,2310.7680823131013,2062.995514114298
2018-01-05 09:00:00,13184.846039098458,1909.313509586178,1501.539708419954,4001.1678911921954,3762.21998774858
2018-01-06 09:00:00,13338.25698136332,3611.1673680856147,2743.617159950172,3835.962668624983,3758.568085489125
2018-01-07 09:00:00,13448.105781484299,3651.3675185417214,2201.597266843455,3672.2900917852658,2691.2956029639827
2018-01-08 09:00:00,13506.61502130975,2694.9447664287454,-275.36494463229064,2807.091893478939,1433.4763757235378
2018-01-09 09:00:00,13541.717571044883,1408.8544388398732,524.9894279924392,1892.8169435483087,860.0124685107385
2018-01-10 09:00:00,13594.91692184551,807.3754242987889,-319.08555162893936,1332.0849162454306,1303.384094615365
2018-01-11 09:00:00,13581.023862705699,1344.2087728684892,-1664.2952899454485,1389.2764504617426,-340.37994892538336
2018-01-12 09:00:00,13587.98922718649,-344.1755489805237,-949.7128511983501,540.8759458068289,170.65142977940013
2018-01-13 09:00:00,13612.199728895786,167.891641156255,125.5886410050498,982.656284832121,593.1572918777456
2018-01-14 09:00:00,13608.911232538323,597.3201285185696,-884.5802373533043,738.7027519619296,-80.56816075786264
2018-01-15 09:00:00,13607.237597819607,-62.62272877838586,-349.13026213146077,699.3377562388669,-41.00405060852245
2018-01-16 09:00:00,13508.310864788991,22.68580060210661,-4045.5219608486495,58.954136658758216,-2423.704959250086
2018-01-17 09:00:00,13412.395736464096,-2332.711018873242,-4307.5003744660935,-1690.270713456739,-2349.9206439599384
2018-01-18 09:00:00,13319.818696166632,-2276.109946859042,-2803.5507158031924,-1357.0734833226688,-2268.1374872878387
2018-01-19 09:00:00,13248.314607423783,-2196.011323162502,-2702.765200881262,-1382.0745476852244,-1751.8501741998352
2018-01-20 09:00:00,13230.483251789909,-1732.8337456169975,-1790.7025528868944,-143.86380222544176,-436.86821302990575
2018-01-21 09:00:00,13164.045462096203,-367.9251545601146,-2169.4940948964504,-365.9791423052575,-1627.7258474957816
2018-01-22 09:00:00,13070.30971085976,-1532.208056451993,-3134.101957294004,-1148.3290478576437,-2296.5259052928723
2018-01-23 09:00:00,12981.896515328483,-2206.1012345653744,-3069.7914376828267,-1579.470064840094,-2166.1232905162706
2018-01-24 09:00:00,12918.500095119221,-2104.3984445479527,-2422.062678715629,-1369.1734979730445,-1553.212295126892
2018-01-25 09:00:00,12849.88366148736,-1483.1437899006232,-1926.5240871310561,-1073.0114876922871,-1681.1026239806233
2018-01-26 09:00:00,12780.877915123776,-1610.1747011138395,-2484.7081405412027,-1140.3834932826576,-1690.6407859078263
2018-01-27 09:00:00,12729.678248832262,-1639.0029823687328,-1896.4778911415033,-1086.5807707801014,-1254.3918241420906
2018-01-28 09:00:00,12693.528480444644,-1213.369104818672,-1303.1385711122857,-544.051050087628,-885.6693254966594
2018-01-29 09:00:00,12635.525104397157,-835.9745433641601,-1557.421503834048,-724.6236259502512,-1421.082713163445
2018-01-30 09:00:00,12536.760723591566,-1326.2008277965124,-2713.067245363136,-1267.2443922151542,-2419.7273297369557
2018-01-31 09:00:00,12446.24910219504,-2323.5516452011943,-2822.9103475921784,-2062.5951022150293,-2217.5347242148764
2018-02-01 09:00:00,12316.016586257534,-2090.784982385365,-3695.2186850737635,-2045.8685172331243,-3190.6966404689083
2018-02-02 09:00:00,12180.366461914226,-3056.37181360268,-4351.38619778676,-3002.4539373749703,-3323.4280464110434
2018-02-03 09:00:00,12063.854155647568,-3203.3555739663498,-3855.8805337074937,-2584.2826559579116,-2854.5515035331064
2018-02-04 09:00:00,11911.825515846405,-2702.389609190601,-4021.0748333556603,-2550.5203280044116,-3724.701675128479
2018-02-05 09:00:00,11715.7605375468,-3531.2027767698264,-5101.343857233946,-3352.958778427632,-4803.59196834037
2018-02-06 09:00:00,11557.788555115336,-4643.439881156661,-5590.65091231141,-3567.0217351212314,-3870.3135695708597
2018-02-07 09:00:00,11402.391359774807,-3718.6365536014555,-4230.093017291853,-2865.944843870264,-3807.2312858429614
2018-02-08 09:00:00,11277.981201096734,-3689.282156083047,-3712.0680248783356,-2683.801734959714,-3048.0488876127692
2018-02-09 09:00:00,11176.440095838696,-3164.2407171411433,-3403.8592968796656,-2418.734651679997,-2487.75707882196
2018-02-10 09:00:00,11073.047921498433,-2386.8160581576176,-2941.398889706011,-2001.5373124648831,-2533.108271336443
2018-02-11 09:00:00,10955.06827444184,-2415.351726476145,-3207.959249514751,-2403.646435625127,-2890.5013528865547
2018-02-12 09:00:00,10874.553576413104,-2807.1862927488855,-2817.8557378949326,-1883.9687884767445,-1972.6101017040091
2018-02-13 09:00:00,10782.837463269296,-1882.7035923820822,-2429.619856591351,-1832.3783968266544,-2247.0447720232987
2018-02-14 09:00:00,10731.050743948146,-2205.052622204963,-2206.5721981586466,-1233.8374855258207,-1268.7746233681846
2018-02-15 09:00:00,10702.586734923727,-1240.8664185170946,-1387.198799662221,-478.9346718043071,-697.3682210982915
2018-02-16 09:00:00,10681.642903234784,-678.2850723195188,-1005.8023978272267,-363.8130769609852,-513.1238763790807
2018-02-17 09:00:00,10696.298568579641,-528.1164736453229,-645.3979454169021,394.40624952550024,359.06380094901215
2018-02-18 09:00:00,10684.359405743508,368.9403644948252,-587.9916971522289,595.4582350408164,-292.5094894852755
2018-02-19 09:00:00,10702.912133406631,-314.8364383637563,-424.3022196228576,549.8671383529563,454.5418277465542
2018-02-20 09:00:00,10722.7599073302,427.32864989301015,372.8154026570337,1061.7595740260458,486.2704611274603
2018-02-21 09:00:00,10711.682035585216,492.0790423723356,-498.9910221400278,585.9367363725632,-271.40785775212316
2018-02-22 09:00:00,10676.656015157749,-235.8370040400714,-985.5699945216184,257.14517626356246,-858.1375004729398
2018-02-23 09:00:00,10655.56046857687,-833.9255096877205,-1078.8408564643578,-227.06598617974305,-516.8408912315263
2018-02-24 09:00:00,10617.827069211682,-485.7275436852651,-1260.3562499070104,-109.73714505703174,-924.4682844471154
2018-02-25 09:00:00,10577.52056462358,-884.7609107355111,-1306.865384216635,-720.3237483139128,-987.5093624084639
2018-02-26 09:00:00,10567.587272189745,-975.6909446340942,-1209.2484962605595,-117.67959583628726,-243.36566462898554
2018-02-27 09:00:00,10567.617039372299,-244.34111044900055,-439.2753331681088,297.3197149696389,0.7292959725473338
2018-02-28 09:00:00,10558.05350054068,23.268379908380666,-269.4686028568667,531.4988664298689,-234.30670137464222
2018-03-01 09:00:00,10572.066051732196,-249.34671737568533,-336.61570835430757,496.4587366613123,343.30750419215474
2018-03-02 09:00:00,10590.28590391086,331.52659008537194,180.7500725624468,603.2553898964561,446.38637837729584
2018-03-03 09:00:00,10624.363436476757,412.97147333991234,392.74622485614054,908.7204671037434,834.8995478644629
2018-03-04 09:00:00,10658.715961811853,800.2411761969888,392.68862448176515,890.9941281972642,841.6368707098427
2018-03-05 09:00:00,10689.363615246682,811.6456860711696,713.2282532786448,1011.9219065254783,750.8675091533314
2018-03-06 09:00:00,10690.52206577863,751.9545078004467,-133.47372388970325,752.8269187874939,28.38203803270335
2018-03-07 09:00:00,10659.953783150691,58.74783656650652,-1249.9959882599032,243.39419540762538,-748.9229243845166
2018-03-08 09:00:00,10605.699988438433,-697.6396272231523,-1538.9926608890892,-488.6486055879559,-1329.217970450305
2018-03-09 09:00:00,10551.66997594804,-1276.502618758177,-2211.142380102525,-1138.4329024119615,-1323.7353060146197
2018-03-10 09:00:00,10482.023683345984,-1252.324828384897,-1807.250032906115,-985.5992558491853,-1706.3341687503544
2018-03-11 09:00:00,10444.84499497055,-1667.9197154118901,-1994.84499497055,-697.1806605193342,-910.8778651981411
2018-03-12 09:00:00,10393.207298236292,-859.1852945085284,-1624.8702243546795,-503.36794338553045,-1265.123569989355
2018-03-13 09:00:00,10344.368307899,-1217.6129408900288,-1519.3749892072465,-867.8652691417847,-1196.5552632636645
2018-03-14 09:00:00,10259.411800484264,-1107.4469670139188,-2344.8687791188067,-918.9486245049757,-2081.434431661043
2018-03-15 09:00:00,10180.503180969563,-1993.37648822941,-2522.178125236266,-1751.8039709278892,-1933.261178110175
2018-03-16 09:00:00,10105.172253204742,-1857.0128475929268,-2200.9725842801736,-1493.1087070489975,-1845.6077302381145
2018-03-17 09:00:00,10016.122871831298,-1756.5124089155506,-2291.9343885612752,-1665.4271194234352,-2181.709843649385
2018-03-18 09:00:00,9944.492844851145,-2111.376392790633,-2621.659364583793,-1625.2329719696954,-1754.9356610137183
2018-03-19 09:00:00,9891.736372192438,-1698.438720236405,-1796.6444996300843,-1182.998137876668,-1292.5335801383608
2018-03-20 09:00:00,9853.182200169384,-1257.761541507658,-1565.5665583584178,-802.9514930560545,-944.5772145648189
2018-03-21 09:00:00,9815.294374694517,-906.7147324110301,-1063.7113926842721,-635.7072421901175,-928.251724134223
2018-03-22 09:00:00,9772.286243401088,-885.7249661987189,-1298.096587135462,-672.383243897415,-1053.6992166890177
2018-03-23 09:00:00,9738.230046876057,-1021.1672482603626,-1470.253461992539,-826.2135308202232,-834.376814863268
2018-03-24 09:00:00,9691.510835008261,-789.1752797726949,-1197.4964102815502,-687.2437481675042,-1144.6206907609921
2018-03-25 09:00:00,9643.461422753666,-1109.6415648550446,-1277.0051675164977,-971.1759365098751,-1177.2106002375658
2018-03-26 09:00:00,9584.449321917327,-1119.761210066541,-1753.4063259540062,-1073.827387876412,-1445.7964704902843
2018-03-27 09:00:00,9514.257689649856,-1375.5523068956081,-1781.246714863054,-1299.3917946109596,-1719.6949905530528
2018-03-28 09:00:00,9452.726384733971,-1658.1415497661737,-1725.9300680350307,-1344.699987725974,-1507.516970439182
2018-03-29 09:00:00,9360.056032290498,-1415.6272865430883,-2426.6119848087837,-1387.0749061666465,-2270.423634865072
2018-03-30 09:00:00,9261.357428589909,-2172.4366081661983,-2676.7009352496398,-1965.8695526205565,-2418.1157906644485
2018-03-31 09:00:00,9169.73697013075,-2329.642766331948,-2388.611654667383,-1944.3764550421993,-2244.7012322493792
2018-04-01 09:00:00,9077.322115135763,-2154.0147525603297,-2648.1472061833692,-2028.582656957341,-2264.163947377214
2018-04-02 09:00:00,8998.016741732494,-2184.023966443291,-2234.517707628732,-1878.5262395659056,-1942.9816483800741
2018-04-03 09:00:00,8935.68325803787,-1875.0639472213961,-1927.5789804759906,-1419.6132998966232,-1527.1703505182804
2018-04-04 09:00:00,8851.81910271331,-1443.8018020017016,-2143.899657325206,-1423.6244800616832,-2054.6718054517114
2018-04-05 09:00:00,8770.217460368774,-1973.3536765265117,-2200.6638548928895,-1861.9810601888275,-1999.2402374411577
2018-04-06 09:00:00,8685.322146541253,-1915.0154142450883,-2182.9626673399716,-1835.3221465412544,-2079.9351887742814
2018-04-07 09:00:00,8615.213433532295,-2008.7639198812085,-2026.104644257971,-1545.3807378605525,-1717.663468719492
2018-04-08 09:00:00,8552.638923859617,-1655.4106873819037,-1670.1401262560257,-1444.2872655455994,-1533.0754869806133
2018-04-09 09:00:00,8483.206842099253,-1468.4575322133924,-1872.0947852654635,-1300.3039057030337,-1701.0860031289048
2018-04-10 09:00:00,8418.847696911474,-1637.1087366977636,-1763.4753147641577,-1526.5981705577697,-1576.799057100573
2018-04-11 09:00:00,8361.296022405206,-1524.6288741099252,-1569.9479549543576,-1372.2883037461906,-1410.016025403561
2018-04-12 09:00:00,8344.114882694465,-1393.247912940251,-1597.4550920988077,-318.9282505031242,-420.9379229131782
2018-04-13 09:00:00,8326.013673161162,-402.8161902662241,-588.4142613636077,-91.0636119004921,-443.4796335659339
2018-04-14 09:00:00,8313.202095775307,-433.8669904181679,-497.694063242232,-117.03647093226391,-313.8836459534532
2018-04-15 09:00:00,8314.834728146054,-310.964375646171,-315.34502162923854,112.04005931056781,39.999493083303605
2018-04-16 09:00:00,8304.883797356131,49.8112609935979,-429.1961249718179,115.48565415918529,-243.79780435310386
2018-04-17 09:00:00,8288.46992139372,-225.84291175643193,-467.2326841713384,-117.64735558911434,-402.1399610790859
2018-04-18 09:00:00,8283.940089674323,-393.0030326154547,-415.3410239892355,-47.874627516737746,-110.98087712522374
2018-04-19 09:00:00,8283.639409347968,-109.9489041209672,-205.0749187771671,12.874379098813733,-7.366667995691387
2018-04-20 09:00:00,8306.168681339039,-32.57020121491223,-117.63236436456464,624.9814133079817,551.9671637812171
2018-04-21 09:00:00,8330.114355466558,525.7327289649656,246.61804794159798,701.7206240791493,586.6690161242332
2018-04-22 09:00:00,8348.059993473606,569.5670674438697,387.4045604611965,676.4276172895934,439.6681311726916
2018-04-23 09:00:00,8371.18291815201,413.37811035714185,381.2830399704999,619.9077318953005,566.5116546208847
2018-04-24 09:00:00,8420.492545446106,515.96041111269,503.96041111269005,1312.4031649084682,1208.0858687053787
2018-04-25 09:00:00,8438.063147953739,1189.4057448287422,298.0146326051763,1320.5152483035108,430.4797614369945
2018-04-26 09:00:00,8470.636484387018,394.6325548965342,179.61342446672097,842.9535525724059,798.0467426153609
2018-04-27 09:00:00,8488.132018962084,781.3056651114093,403.6968343370918,905.1879837932429,428.64059708911554
2018-04-28 09:00:00,8521.817289125933,393.90066046338325,343.3808141328318,910.2574427204763,825.2891190143018
2018-04-29 09:00:00,8556.782339381942,792.3253147103787,610.5814947309609,1006.6493720924864,856.6437312721973
