date,volume,vol,RSI_14,EMA_50,trend_sup,trend_res,open,high,low,close
2017-11-30 09:00:00,21816.408168354857,1751.8922750629065,46.86160545082916,155.90750299128922,0.7047356398929705,0.2952643601070295,394.8401331082896,133.91584621910079,217.9343536636934,534.2689354886224
2017-12-01 09:00:00,9678.177658460896,2275.927745934394,54.515210505237995,187.7272021475028,0.708130684356395,0.29186931564360497,511.7343543450588,706.6282746245724,702.9393101215737,1316.6819358525863
2017-12-02 09:00:00,2212.8961266077504,2480.468186429181,53.36044751396642,185.80718343141325,0.854405367076555,0.14559463292344504,1320.2437751252546,772.7550856913786,1654.30442406584,657.7384689434311
2017-12-03 09:00:00,9446.943865218236,2686.636235931249,53.06339175430563,195.0366381996273,0.8371139452384586,0.16288605476154136,668.6420565443823,1144.046100793481,544.9349447405202,861.0486913068889
2017-12-04 09:00:00,8019.743515734168,2942.29958518223,53.08898699967,205.22409883474484,0.8843873244377343,0.11561267556226576,859.7540515253586,439.91475419852395,824.4797239296786,920.7322752027922
2017-12-05 09:00:00,7398.192840715777,3082.708868225132,55.49784815146049,203.4904747561859,0.9349035400823837,0.0650964599176163,914.791224787099,737.2015235874514,1092.5735528667192,650.9268951158847
2017-12-06 09:00:00,16725.224996972836,3949.3892296619233,57.049825817073184,273.7413509112066,0.9240878387402899,0.07591216125971012,652.795690608913,2357.3753085844946,860.135498850399,2438.6994155576995
2017-12-07 09:00:00,22297.909940766505,6159.72617371331,60.407358497608385,385.5175556990198,0.9871105558223141,0.01288944417768586,2439.86289388817,3899.771044388359,1994.5552300109684,3945.7693166944646
2017-12-08 09:00:00,30601.165517585963,6592.978130810525,51.361985215931114,347.8332594354888,0.9970995431218079,0.002900456878192094,3946.140057003624,1775.2053659493122,1483.4805002412795,722.7852850052859
2017-12-09 09:00:00,15873.980241350993,6239.841481895714,40.45070811652286,291.37505862068974,0.8645364988969432,0.13546350110305688,726.8512117032733,440.5834907266635,-231.0702684579628,-282.3748993655299
2017-12-10 09:00:00,21188.18804163003,5989.473217514129,41.1374996966956,288.7352599813512,0.6670466268874117,0.33295337311258827,-283.9693351539954,228.96895476582722,515.2877355619876,675.9691128296472
2017-12-11 09:00:00,13941.157700197458,6326.828542724589,44.264443084136204,348.37292526866986,0.6408463303236162,0.3591536696763838,682.3483776177836,2424.9118777883486,2541.5075839555484,2321.5515134187954
2017-12-12 09:00:00,9131.243644865715,6408.167190256326,44.00052277731542,340.23051226446114,0.8391707059492387,0.16082929405076124,2315.1304911429324,978.2322862498731,2137.452227033453,1007.9328020513312
2017-12-13 09:00:00,16692.459752062383,6148.896749956741,42.10440983803947,316.68647965535274,0.7977560823541194,0.2022439176458806,1004.8786649991089,498.63581337918004,277.8970835463497,449.41384174585437
2017-12-14 09:00:00,11573.023243636175,5693.316575162989,42.589209506588844,316.143543173308,0.7030380340380886,0.29696196596191143,437.5699160855038,472.04206533489196,1177.2544505322403,849.9302294670215
2017-12-15 09:00:00,15187.680939719778,5364.099539247271,43.139611569931695,351.5590977984539,0.6997287936135543,0.30027120638644567,869.8889191174312,1915.7790210466683,1418.0299933002498,1788.9427444213998
2017-12-16 09:00:00,657.8367495635275,5709.0645570138495,45.761944103313056,408.2480427581413,0.8244430327350736,0.17555696726492642,1778.8461949826778,2417.5568001262145,1761.114392110254,2569.992302545783
2017-12-17 09:00:00,7604.878371973149,5408.786012591466,43.386097096998256,388.61610486069185,0.9644536211097962,0.03554637889020382,2565.513088387306,1488.9031910073572,2199.086891493127,927.9915201606163
2017-12-18 09:00:00,14054.921703117321,4869.705044079774,42.92249547579366,378.0865858480229,0.8907744204871717,0.1092255795128283,939.6949704489198,577.3319235854833,130.8394393246199,891.6615228616247
2017-12-19 09:00:00,22717.019268202715,3790.621500921834,35.127017603393796,314.4726207202384,0.8554986395118696,0.14450136048813045,891.2680048797811,626.0822993124566,-188.65961467202942,-550.6975707447236
2017-12-20 09:00:00,30942.68210902381,2267.4663617866045,26.01242034580163,262.7303838150965,0.6448127088937279,0.3551872911062721,-521.4954939936288,-477.50942189938723,-1001.300865428233,-662.4635984057495
2017-12-21 09:00:00,24824.34576796951,1835.262932004765,11.81937483053919,218.07991681902786,0.4712668157299375,0.5287331842700626,-686.6104220688867,-189.37602074980168,-512.8412774591252,-701.4042474123253
2017-12-22 09:00:00,77144.94230293515,2829.029740194955,10.751955746244612,140.67135779231103,0.163415572830016,0.836584427169984,-684.1622389744552,-1199.3356873686753,-3305.5715847322535,-1686.3070143888253
2017-12-23 09:00:00,10257.5818506351,3259.0152494294634,19.168680954954578,150.37121720212235,0.2652777455917287,0.7347222544082713,-1715.0418624395716,-280.8236268419223,1601.0405771312871,172.4399367338592
2017-12-24 09:00:00,27409.467110018042,3520.2583845432973,17.252398089905103,132.57064093552071,0.2841924551881989,0.7158075448118011,-125.0096130625825,-1193.0052736636571,-1017.1957735070773,-247.8714025861682
2017-12-25 09:00:00,7173.97353781689,3775.4045983713295,8.348103840403311,130.84611338302238,0.2307255747501884,0.7692744252498116,-21.54421728403213,205.8496821393619,879.6628642692831,121.50918528026523
2017-12-26 09:00:00,12670.115810024512,3734.1854501620646,20.929184788923553,204.45507455299412,0.21530403246679927,0.7846959675332007,174.15000530967882,1804.227709815972,1019.0666526920559,2114.417411281982
2017-12-27 09:00:00,13822.867184555558,3745.615753151752,20.797502796559407,189.36794324436596,0.37756769405759466,0.6224323059424053,2119.663106912454,1025.0849864187076,1159.239929901587,386.83117479110297
2017-12-28 09:00:00,21816.003410315923,3953.1042965311367,15.806746358308025,142.46387365504597,0.33057848637603143,0.6694215136239686,401.151892972759,-359.1430818061217,-478.0622871194919,-633.4723673846056
2017-12-29 09:00:00,14210.825358967708,4075.867274535219,11.12894725405399,141.34320260439563,0.21409578187857423,0.7859042181214257,-650.8022095867927,-180.0552427325656,830.8582452383853,228.92243801068435
2017-12-30 09:00:00,24262.285840200122,4508.347608116985,-2.770369681680176,67.46848866998516,0.20362051519796567,0.7963794848020344,235.41459382892026,-366.1075843266444,-1568.6956937119594,-1537.282742167461
2017-12-31 09:00:00,5480.77307134138,3672.8819755360487,8.17963758780115,114.65908855066482,0.054066389362308225,0.9459336106376918,-1592.045714535543,-109.17005670146318,308.90021958113357,1106.754530499169
2018-01-01 09:00:00,571.3003862517071,2856.7263748764517,7.57224422041369,98.37837238555403,0.1468644782399912,0.8531355217600088,1144.4518122450954,-120.82460028375681,632.0463465222165,-31.119362967418056
2018-01-02 09:00:00,22517.506522770036,1464.6101330252307,18.318371019511616,146.84944538294076,0.10238881467675578,0.8976111853232442,-44.20332524821242,1669.1936942641532,451.68408050184553,1493.9040697643504
2018-01-03 09:00:00,12260.424160450104,728.7169680915661,22.744278631065768,159.04559556330787,0.19546292754457556,0.8045370724554244,1518.8578319803783,638.119328349314,1766.2734273046917,927.0366524782621
2018-01-04 09:00:00,20959.268377000684,471.2788531628639,25.954322939819008,159.76650870087724,0.2108749474667612,0.7891250525332388,922.1572767009384,472.30386077163894,397.4894329522631,642.593092916386
2018-01-05 09:00:00,23078.904868080157,1390.90401800474,41.52880510728793,229.95946327320053,0.20590394861774589,0.7940960513822541,648.3305967448596,2316.899140197358,1138.097544880393,2375.3193148070222
2018-01-06 09:00:00,10755.582158591962,2072.670309020701,38.4162405966163,232.6120697627739,0.3389882006624492,0.6610117993375508,2379.6858576626,927.0154928044576,2017.6845053390934,1100.8443932474147
2018-01-07 09:00:00,5047.679231613477,2182.1232982062343,34.183141775643506,190.71173768498375,0.3487567877038265,0.6512432122961734,1103.0530668451884,702.6010619788249,462.79063528884217,-158.40829670884705
2018-01-08 09:00:00,28639.96222975356,2031.491432977588,28.20885117969157,139.24591950529066,0.27220167504606835,0.7277983249539316,-97.43827351771506,-136.92718626181704,-1795.5207827537106,-734.7673355770585
2018-01-09 09:00:00,10963.483586460083,1939.6150860692906,18.316807891976893,114.57486091627288,0.14985751602867992,0.8501424839713201,-770.4109309623782,-452.5752633769389,820.2360339877214,-335.3295019176021
2018-01-10 09:00:00,19861.668527846712,1890.590937939755,23.3655461503961,131.56944463786203,0.12415386148152292,0.875846138518477,-347.90520029465006,-253.692514627739,-397.5394420995999,681.105896449706
2018-01-11 09:00:00,36392.42710223753,2137.081983213343,21.33820237321899,64.60247182464809,0.1610515111977899,0.8389484888022101,704.7494931055553,265.5503750420321,-1168.3195202761035,-1255.085714413215
2018-01-12 09:00:00,10193.395942210202,2198.8161746858073,23.807977495097372,83.54315423173466,0.12473564913044526,0.8752643508695548,-1273.4472766073304,-519.1134984305536,650.755800440269,501.62981286422473
2018-01-13 09:00:00,2254.2380461874773,2200.398933161375,33.67883239598171,100.63474370914264,0.18356182014432595,0.816438179855674,517.5065627875647,607.7869782347134,1367.454409209773,717.9762245853635
2018-01-14 09:00:00,9323.384081245598,1846.4460171159164,23.81918997239196,73.59941151862222,0.24946646431254427,0.7505335356874557,701.0362176701183,116.71696706920193,-466.52394827848,-274.8034223425948
2018-01-15 09:00:00,9044.775134048143,1952.6243931637966,26.506816154788275,74.62250840142042,0.18627758558638186,0.8137224144136181,-262.4125561216042,261.12126545566207,736.5436205683545,247.0691434614837
2018-01-16 09:00:00,87484.22451709856,3061.2237865768284,9.997784812880692,-22.812493028210156,0.21163041122445858,0.7883695887755414,197.87631821749346,-414.7645389502941,-3395.630361144764,-2203.4010371677687
2018-01-17 09:00:00,87639.9359270233,3845.376740954424,9.959154202147083,-22.91008040370798,0.19684870788073777,0.8031512921192622,-2184.516779027368,-1687.4449558247743,-931.9138422510023,-339.24464195152905
2018-01-18 09:00:00,38152.18875836527,4314.372549633101,10.669824941891498,-21.100795400272546,0.25907901393176624,0.7409209860682338,-352.42109301200253,9.171153333973052,1097.8674077936685,-84.60496266348673
2018-01-19 09:00:00,17596.593081064566,4438.542319439801,1.4391564884494095,-0.9706626733841404,0.29211449420371854,0.7078855057962814,-68.99048367731666,-49.026496854783545,247.99573647906982,477.93575186093403
2018-01-20 09:00:00,13037.49705760599,3612.227259285335,11.535238198524166,52.63556216324105,0.3677277585070541,0.6322722414929459,480.7021579548873,1318.4792688264388,1085.06043500128,1505.9791387460536
2018-01-21 09:00:00,29415.229148316568,2809.1284372237205,10.625586952494448,5.4496406565267534,0.5825173342351956,0.4174826657648044,1508.3593020658427,181.9879352570424,-28.207609718152526,-724.9139065343807
2018-01-22 09:00:00,36310.32816362406,2492.59304903641,12.13987265620964,-22.777810775391117,0.39939132860380705,0.6006086713961929,-724.7780834099358,-559.1277923065281,-825.8751181344596,-653.0748182551779
2018-01-23 09:00:00,28829.81599248151,2439.3627932157806,14.175889814023101,-18.8456058248521,0.29400486072477483,0.7059951392752252,-652.5064329687339,-422.9449478070255,-37.92538917845923,40.94733406858359
2018-01-24 09:00:00,13191.255353751172,2250.1079137385113,14.475820294210276,5.434094431306221,0.3200559804059897,0.6799440195940103,37.54433873782182,199.3072236349326,672.0313003085612,663.7874396519255
2018-01-25 09:00:00,7760.194567949632,1704.8041293810752,19.974758842412633,0.34002647327542945,0.4244406136890418,0.5755593863109582,666.1898149133976,408.824776665635,712.0117510588661,101.50341564725204
2018-01-26 09:00:00,26907.843564807437,1761.1268838483356,15.165673035793109,-0.4006083134227083,0.4184556661806551,0.5815443338193449,102.32244461438677,136.11986699276167,-259.4873763650121,148.77714954935618
2018-01-27 09:00:00,6423.468699984394,1446.4387122318046,15.012759995836653,17.07280672745037,0.4212010480820796,0.5787989519179204,147.57769824391107,244.3713666264175,707.1558106368466,613.0653675813865
2018-01-28 09:00:00,6473.558026185353,738.6404822895962,20.899962035816515,32.33428604173787,0.5960723216148011,0.40392767838519894,617.3085146587382,773.0700804269691,909.058539721691,678.2794139050675
2018-01-29 09:00:00,5117.958520191306,313.37200922262923,17.319437920060082,10.863059570106998,0.5670821059841599,0.43291789401584013,666.1062387345264,175.1068293889566,149.69325910611406,-186.9215027075261
2018-01-30 09:00:00,28728.485455419795,-157.9030459367309,24.576652105475752,-30.53647885493774,0.4880033039024711,0.511996696097529,-185.1103492615257,-325.19889536129267,-932.2037093906602,-875.7530183544222
2018-01-31 09:00:00,10194.66049265742,250.2927487571253,24.805949948246543,-23.98435774194695,0.32567140670179306,0.6743285932982069,-866.6333915294854,-722.9476757547855,-186.84039882547404,100.73449253772378
2018-02-01 09:00:00,40783.9991792407,1059.9497054906674,18.52683342859894,-64.48516439015475,0.38018690447226694,0.619813095527733,93.55355602960117,-111.83382259281825,-922.5717729229527,-966.2339106190302
2018-02-02 09:00:00,71410.68680503039,1678.9003288620152,14.381021924044987,-71.82232187864247,0.2205089170873771,0.7794910829126229,-965.2120477460667,-1004.7179229808062,-896.976078108928,-365.7973404124914
2018-02-03 09:00:00,15301.823950812694,1875.081832869002,6.374366388156705,-54.08853935537991,0.21646320144314857,0.7835367985568514,-360.97610793631065,171.7655025027616,204.26488467087256,317.64627148182626
2018-02-04 09:00:00,25725.823636623016,1948.0212611518004,8.703753570343519,-90.055160846121,0.3414931963871148,0.6585068036128852,315.3765557258903,-28.382767066374072,-260.98764130406744,-881.779070247665
2018-02-05 09:00:00,84761.51081274085,2958.821316841757,7.555428513221656,-135.77756424691506,0.13244837737724666,0.8675516226227533,-884.6294934204097,-898.8907168682363,-1266.6456047320871,-1374.9403512813715
2018-02-06 09:00:00,137330.86500629844,3241.5165525602224,15.07926354632944,-100.2396861815032,0.0671463330959357,0.9328536669040643,-1370.8675495879852,-487.2608099975305,-897.9605572827486,470.8985320424172
2018-02-07 09:00:00,46783.61337186626,3442.1447339490237,9.35840220437062,-98.17738375443878,0.3776850022754989,0.6223149977245012,465.7615630456103,457.9121480518079,943.8020308698788,-29.935117289238406
2018-02-08 09:00:00,-17031.327988521574,3227.4471259474562,16.446472292874038,-67.90082248701037,0.4134779658569825,0.5865220341430175,-33.72066519315376,205.23450357192087,565.4618357172967,684.7028759762652
2018-02-09 09:00:00,8728.690452288636,2963.4242285985356,19.965210911146453,-44.85842905179379,0.6458136632856447,0.3541863367143553,472.1147811694609,326.15704334015936,434.49386265452813,697.4621732495643
2018-02-10 09:00:00,36100.57155099984,2706.20827306426,15.757267345897056,-46.29582588874109,0.8312246378841329,0.16877536211586713,859.0352470770913,526.2598292969506,600.667501855648,168.30175140969186
2018-02-11 09:00:00,27593.483520108333,2277.622836830683,11.50512883348626,-61.05529690741423,0.854153131803241,0.1458468681967589,190.64739877198735,-230.03845545099102,-80.28744397813989,-243.62816081609344
2018-02-12 09:00:00,27296.369912872065,1408.2520996261458,21.076518886253673,-24.43617771168465,0.7828937616276735,0.21710623837232645,-231.73962058065626,570.0723649812262,475.96681421267476,947.4059485754378
2018-02-13 09:00:00,17324.693502567883,714.8628585369845,23.690118076496432,-35.19503987861026,0.9774330737108856,0.02256692628911437,948.5217541479451,246.98634026385844,559.6324650789411,-3.689824194811081
2018-02-14 09:00:00,30432.457454061667,660.782997395258,28.612894250450346,4.270575908618412,0.898183097927204,0.10181690207279606,-9.125601039013418,800.759383148401,486.59728014880056,1137.8393513806477
2018-02-15 09:00:00,44646.71698392888,676.9169991127577,37.37346797909435,28.368811200463824,0.9926532549919137,0.007346745008086339,1147.0008369500956,1120.189660693779,1114.2595886820636,999.8233259590397
2018-02-16 09:00:00,18683.04270733987,1132.0119620279943,38.411610669847164,36.77359889225772,0.9612955266098557,0.03870447339014428,1001.0423605364667,624.2205315236715,851.647368755066,673.8312858821882
2018-02-17 09:00:00,27459.155082018468,1905.8213111026637,39.83172339064693,72.91720286970485,0.9746897794052093,0.025310220594790697,676.6828845994933,1237.8764879402188,868.0316264376961,1354.1888425530906
2018-02-18 09:00:00,49706.540318413994,2105.1182641600353,41.45186753957458,47.61589808604185,0.9948356730397171,0.00516432696028295,1353.8835267260256,805.3092400689475,560.019382420196,-28.364085410783446
2018-02-19 09:00:00,20188.20393811971,2523.620836067368,54.55370324155486,77.87870331780323,0.8765905504692175,0.12340944953078248,-29.428575074509354,538.7471109262406,637.6205297679662,1123.2254500595973
2018-02-20 09:00:00,34207.038302571724,2332.3799228736457,49.85920524642843,80.0146563314629,0.9869863656540181,0.013013634345981925,1119.8000042292915,1025.6527379185336,1277.2441397825114,609.7132130700265
2018-02-21 09:00:00,57339.67227511747,2105.86279411346,42.32298637692167,49.516008519773095,0.9281861327198009,0.07181386728019908,611.1573869387648,110.33652893350154,-261.2950919842442,-276.82941177189423
2018-02-22 09:00:00,52637.17488689856,1676.4456006702967,34.287317342451374,24.85532274347497,0.8480632909291976,0.15193670907080237,-270.80338960104746,33.4264625244723,-222.5534971393372,-364.9464608266753
2018-02-23 09:00:00,37020.59490379132,1494.5817755252633,34.378284513943086,37.70997357196029,0.7868350607337908,0.21316493926620916,-360.79006501242657,-193.85974977847945,86.7549339590787,466.4921032813254
2018-02-24 09:00:00,19672.508574950938,1398.587696653824,32.42444297791069,20.93139207832064,0.8421306840949159,0.15786931590508413,458.40974305644886,288.80738256777295,4.089985223878102,-150.15487412749826
2018-02-25 09:00:00,7072.328313950711,1220.25585457944,35.65162957519724,17.658193968296473,0.8029834927452888,0.1970165072547112,-145.39678225100397,-366.1544590829835,109.25606571519893,77.20509802829656
2018-02-26 09:00:00,22080.047199747856,727.0279303882626,34.86031822084391,47.54168538576414,0.8061150366559624,0.19388496334403757,80.60146844584779,722.9349923131449,293.35609858611133,930.3681441432
2018-02-27 09:00:00,12007.351143266165,623.2079219832542,39.18069597903697,58.12454437427914,0.8983785606231374,0.10162143937686259,928.7314305198033,766.1594630757154,1017.7912010744603,649.0550758073987
2018-02-28 09:00:00,13907.575767375525,112.99724246092808,31.08277006396592,49.06344240052567,0.9227154696299927,0.07728453037000726,663.1039099866503,654.3178972702208,600.729162921687,164.85268860933866
2018-03-01 09:00:00,8037.073828011602,153.91162141134532,32.020793314234574,72.58155611923212,0.8884175550100045,0.1115824449899955,154.54907624018415,418.86682847479096,356.92423103613146,895.1459980113723
2018-03-02 09:00:00,7289.394996187313,303.7732945762324,31.884832664324144,77.50277867694786,0.9773697471340222,0.02263025286597774,901.5058215716381,517.6681503923282,888.5247716922386,574.6153118360053
2018-03-03 09:00:00,5335.208212112786,555.2480958075798,28.659599063993557,93.82670049429726,0.9753684045704261,0.024631595429573903,570.1499457221744,745.8534240467998,715.5111156793173,847.9113944537567
2018-03-04 09:00:00,1670.6002999304883,714.9508707871008,35.91230234654557,94.85382924451733,0.9878249725265239,0.012175027473476116,846.3504006669518,486.8052572132401,503.27232040592753,534.28845080059
2018-03-05 09:00:00,4113.102962607731,856.0731088692722,28.08877607974635,91.59011193449078,0.8631431662562183,0.1368568337437817,534.7746218732864,579.7130802577667,775.8072065921988,382.563244302366
2018-03-06 09:00:00,24034.999580847685,796.4785181288689,21.24121372433285,62.30105449534494,0.9445973193062969,0.05540268069370314,384.13012772868933,184.87943795587125,-364.3642677681655,-327.3941647674819
2018-03-07 09:00:00,54282.00246721429,819.4521722992621,22.061580048915822,29.83356398343676,0.7599600654762767,0.24003993452372324,-329.4659097840304,-193.5050122273915,-929.6702323504014,-609.5672951620745
2018-03-08 09:00:00,35584.620543378056,1121.9135147124493,22.497519861478835,4.850824427054249,0.5021642886317447,0.4978357113682553,-612.7160698263579,-570.8097797074515,-360.73715590485335,-582.0807971795766
2018-03-09 09:00:00,64622.84061038775,1286.5391424027987,19.05015315680179,3.6631669296057225,0.23985239492988145,0.7601476050701186,-581.3200825070817,-639.6211330609385,-706.2790919433992,-59.29933477229315
2018-03-10 09:00:00,16561.70888348987,1655.3461680177547,19.698532044804992,-12.750399398923037,0.2743926750979954,0.7256073249020045,-56.37577139655696,60.91903700260991,255.91928522607304,-374.84463062396026
2018-03-11 09:00:00,31251.71635361944,1621.1398337046558,28.39067934520288,18.686820354303563,0.11475069412766391,0.8852493058723361,-374.76974830235304,360.06985877240913,-109.792687949026,775.4840262332673
2018-03-12 09:00:00,31097.01690666719,1717.2804460131642,17.336566840197563,4.592399096844019,0.34983704233483215,0.6501629576651679,774.5023598833086,360.5511463120656,399.5312087275561,-126.34509209755379
2018-03-13 09:00:00,26124.30863235982,1849.2549797564989,15.824481028930737,6.965147256099954,0.1952344186432447,0.8047655813567554,-127.88014582530923,-153.69690133105905,258.7143706166753,165.25234326717873
2018-03-14 09:00:00,41391.292162637124,2269.6579427929983,12.219320496386356,-29.374547670100583,0.18238660776163312,0.8176133922383669,170.30718527482895,13.778126358150985,-698.9603036879716,-785.8683510716719
2018-03-15 09:00:00,39172.80497646243,2512.5682639434776,6.820848704104666,-24.705653233677367,0.07176210974735683,0.9282378902526431,-779.7744062450174,-754.1836326463908,-273.19856353011164,25.371891327244157
2018-03-16 09:00:00,22981.852398334173,2550.5667730653577,6.686733116247556,-21.782817400635395,0.15034689586596522,0.8496531041340348,19.040161261620597,139.51056602609606,253.1781717680642,86.39917252121904
2018-03-17 09:00:00,14581.13577941271,2605.1249989483194,-0.18553660793228133,-35.96711789928304,0.14392238081521108,0.856077619184789,84.72887651551355,-152.44177840168595,-48.04979285956233,-308.9475975787791
2018-03-18 09:00:00,50549.81421446018,2236.5589727081565,5.947728525674588,-19.421424371545072,0.028813365795526256,0.9711866342044737,-310.83193475983717,41.537836646153664,-304.13066603995503,388.1782648376957
2018-03-19 09:00:00,42101.00629276784,1632.1836500168104,11.76875599177427,-0.6492757731448364,0.20563159186809932,0.7943684081319007,392.5708124265284,501.1817015188135,797.9807294269467,587.6757344962698
2018-03-20 09:00:00,24780.47930936815,825.1243085664869,18.844134483309777,13.86885704053202,0.2908467924530378,0.7091532075469622,580.9975858031694,583.5778509812008,466.1347228467721,586.1351996800367
2018-03-21 09:00:00,20313.188841576597,306.18191176995595,23.43594768601939,14.942544544735938,0.36017598666067085,0.6398240133393291,588.4905209039625,442.4687377611099,742.0577895538481,300.08366926759845
2018-03-22 09:00:00,22914.606621565563,154.00074090766248,26.632226844697723,9.909321072147577,0.3503787878124309,0.6496212121875691,299.7498981855151,233.73941670621025,87.66751482332256,109.41529027314573
2018-03-23 09:00:00,23934.529761008045,210.84575410368734,28.44111485507161,18.641336112385034,0.3049075984812654,0.6950924015187345,108.25173059167537,82.1004307448693,35.66957199434546,408.72706181055764
2018-03-24 09:00:00,15643.444171749461,218.0729972215372,28.625178539361723,6.0256791642423195,0.34480623649286857,0.6551937635071314,408.3766628024114,312.6803352088373,420.62653117686295,-76.99688687681191
2018-03-25 09:00:00,10043.80215128751,293.99007605098006,16.518840474707225,4.193433316886512,0.2518684017783428,0.7481315982216572,-88.79368085255737,-69.97438797298128,142.7482923824864,97.14778322815619
2018-03-26 09:00:00,35314.656208439796,128.17192032266428,18.353567396070954,-7.170595668556416,0.22580736961038572,0.7741926303896143,105.57312214916965,14.174798023390395,-310.1540211154306,-140.61255004823215
2018-03-27 09:00:00,20769.271469827094,231.93683529578743,15.190088219714049,-19.024196374059102,0.13723727199402871,0.8627627280059713,-138.08793023371072,-127.90184591706202,1.7691707134426906,-218.9602028795398
2018-03-28 09:00:00,6652.3392609355,164.31805215615566,28.90868085751598,-11.189808124974661,0.04251294088003611,0.9574870591199639,-218.2812626731893,15.61488567667584,122.46891230610072,230.50722050931927
