date,open,high,low,close
2017-09-10 09:00:00,4319.708722413089,4320.747062894425,4001.0288069202525,4222.105699250269
2017-09-11 09:00:00,4221.93704479376,4352.368047579131,4092.7832062046095,4207.378282518794
2017-09-12 09:00:00,4199.492594144997,4378.70128164946,4077.5672821334815,4172.01139729745
2017-09-13 09:00:00,4170.274680085123,4178.728565990007,3721.2057300915426,3867.7126227247786
2017-09-14 09:00:00,3865.0705692185684,3924.5002893985525,3208.2619395830325,3226.288225933456
2017-09-15 09:00:00,3226.531778943956,3821.1386615891797,2967.1071129739234,3700.0096837051137
2017-09-16 09:00:00,3698.5168711347537,3876.9907355297714,3498.443292082445,3680.841132215076
2017-09-17 09:00:00,3669.955282886449,3771.188240905348,3464.9732604931864,3665.016947202884
2017-09-18 09:00:00,3664.477704653553,4122.7282385333365,3661.1470686989146,4097.839192130128
2017-09-19 09:00:00,4099.657911472887,4118.042135906879,3847.377475621122,3889.9844276265685
2017-09-20 09:00:00,3890.03676642763,4049.7717455557295,3820.527392222247,3875.9471475782334
2017-09-21 09:00:00,3865.376973276328,3913.7880764484294,3572.682114672644,3616.6759549314784
2017-09-22 09:00:00,3607.0363897945754,3761.213159117263,3513.5526346740603,3611.3165055069726
2017-09-23 09:00:00,3610.8004706893134,3810.730357667883,3551.370828357197,3779.2274491159
2017-09-24 09:00:00,3780.9832846806025,3783.8719253161903,3615.7160445776913,3663.8324500997037
2017-09-25 09:00:00,3666.686040533827,3969.1127843745967,3658.1721731772514,3918.1274518643745
2017-09-26 09:00:00,3921.0267635375353,3970.349274812994,3850.582018040733,3887.7461829845774
2017-09-27 09:00:00,3883.886398928928,4227.658415634955,3870.1124018929004,4199.0383957628665
2017-09-28 09:00:00,4201.5101469429355,4272.442775482047,4121.674809991795,4184.0012237917845
2017-09-29 09:00:00,4182.948451162657,4231.8295612172205,4013.8877875050334,4165.9664781791935
2017-09-30 09:00:00,4163.176135219459,4351.717607392226,4152.861584270768,4330.685386435498
2017-10-01 09:00:00,4330.888622217923,4379.903199064603,4218.201505307612,4377.335386717455
2017-10-02 09:00:00,4371.585834876233,4460.989936178847,4352.588414705246,4390.635624897974
2017-10-03 09:00:00,4390.498637284929,4428.381067811477,4215.028685977158,4315.364334388356
2017-10-04 09:00:00,4315.653213925928,4345.77540026766,4167.473150482894,4218.517904035727
2017-10-05 09:00:00,4218.795625613767,4358.63375190015,4135.591864767799,4300.356521777151
2017-10-06 09:00:00,4302.1106038845555,4424.5438641856745,4279.175430884355,4363.294952709584
2017-10-07 09:00:00,4356.867099777415,4463.9931949130405,4312.804349655916,4423.281941910673
2017-10-08 09:00:00,4422.831493746844,4614.249435243339,4405.50246570627,4600.034810194023
2017-10-09 09:00:00,4599.972253954925,4866.190014365787,4541.4287481702195,4765.759960754154
2017-10-10 09:00:00,4763.745075491922,4914.076646632155,4698.406755723963,4752.061965955784
2017-10-11 09:00:00,4750.39432832979,4870.619246420404,4700.709422164332,4821.968853514469
2017-10-12 09:00:00,4821.975059721475,5444.698188283775,4794.653990682178,5444.096372107111
2017-10-13 09:00:00,5443.7462532062855,5846.4135475894345,5379.989875439652,5653.370931822134
2017-10-14 09:00:00,5653.209564030579,5825.893138891731,5560.510553724839,5808.3986455584545
2017-10-15 09:00:00,5801.267592491917,5839.62305543159,5413.437165753851,5682.857988613465
2017-10-16 09:00:00,5687.6834007819425,5804.483700374563,5553.366597970875,5747.78352113427
2017-10-17 09:00:00,5753.258644613899,5776.129487520963,5507.031088786629,5596.996478325884
2017-10-18 09:00:00,5592.300033778748,5615.380945647604,5094.453253494919,5574.426546477046
2017-10-19 09:00:00,5563.13058739853,5731.13150515089,5508.584057768076,5696.3317804765975
2017-10-20 09:00:00,5698.072303535014,6078.158003159947,5590.978100895319,5981.069162872041
2017-10-21 09:00:00,5980.824893427443,6179.120020821531,5868.949648514167,6014.585395593797
2017-10-22 09:00:00,6010.090533212402,6069.960857870882,5702.0068759572005,5967.098327225776
2017-10-23 09:00:00,5968.18561913846,6049.004404112737,5618.096775692146,5875.902219506234
2017-10-24 09:00:00,5874.969890281355,5877.143605686621,5452.619049943332,5517.377290987479
2017-10-25 09:00:00,5516.684895205183,5741.285072569673,5353.67161790092,5728.720427049774
2017-10-26 09:00:00,5731.134821116833,5981.116761569391,5678.2687592541115,5885.95263859829
2017-10-27 09:00:00,5887.014908482457,5992.577725487717,5671.443353243606,5771.567399714966
2017-10-28 09:00:00,5772.278452063162,5871.115262004599,5643.317382268887,5728.731366815555
2017-10-29 09:00:00,5729.509015871113,6304.042023257604,5679.470417372479,6140.659502414504
2017-10-30 09:00:00,6133.01,6232.292319683362,6024.826311396598,6120.058026601719
2017-10-31 09:00:00,6120.052635993785,6454.661988423587,6075.562255136583,6437.124212040538
2017-11-01 09:00:00,6437.531076162709,6758.455257459639,6339.782279500563,6743.007817581919
2017-11-02 09:00:00,6745.811317061674,7349.43241017488,6698.714471563877,7029.135503695976
2017-11-03 09:00:00,7027.91833872728,7483.754795776225,6924.985297713283,7143.460162760434
2017-11-04 09:00:00,7141.250722432099,7558.163181053539,6981.723268900902,7384.640070482953
2017-11-05 09:00:00,7385.138523534895,7590.028961583639,7275.607166851375,7369.509898069542
2017-11-06 09:00:00,7370.942189407157,7419.685185886948,6920.726382403298,6967.047906096386
2017-11-07 09:00:00,6969.191020323909,7239.600714562176,6940.153061487788,7122.983154385251
2017-11-08 09:00:00,7125.08109160887,7875.892714043902,7035.98434524474,7435.201798889198
2017-11-09 09:00:00,7446.5072310143705,7478.780182902858,7055.910657654204,7140.213675910443
2017-11-10 09:00:00,7142.806942790428,7336.2857194574835,6410.433055871168,6579.331958589342
2017-11-11 09:00:00,6574.923462447156,6816.573034081784,6199.63569580611,6337.998283002852
2017-11-12 09:00:00,6342.195195427778,6505.462118652178,5528.460702706398,5863.397331910287
2017-11-13 09:00:00,5867.385335982307,6768.869830531573,5833.166919467489,6519.968563756495
2017-11-14 09:00:00,6519.165081640948,6743.880235235,6452.214965425489,6605.798935717354
2017-11-15 09:00:00,6605.850061550919,7345.037964272881,6605.850061550919,7288.852842170754
2017-11-16 09:00:00,7288.186387596166,7972.818911987801,7116.008920974528,7848.853255877519
2017-11-17 09:00:00,7852.470108639848,7995.531616618295,7514.275035989729,7679.431859729658
2017-11-18 09:00:00,7676.756115637016,7844.676655616171,7428.19601932592,7767.8437542633765
2017-11-19 09:00:00,7771.22687938237,8098.721617789211,7667.163748300004,8023.3839120962275
2017-11-20 09:00:00,8029.635203718136,8286.095605376433,7917.394053806547,8221.60567143632
2017-11-21 09:00:00,8222.737437305128,8365.811846529265,7777.727431761247,8101.282323973002
2017-11-22 09:00:00,8093.9395663755095,8314.485759129937,8059.584916145888,8212.015291978834
2017-11-23 09:00:00,8220.996458388336,8272.965255302424,7986.877271961109,7999.656332903737
2017-11-24 09:00:00,7998.944804649318,8349.337611571435,7867.628348246299,8179.48763958427
2017-11-25 09:00:00,8183.4090705644085,8736.400814211916,8108.091791068146,8713.137134923538
2017-11-26 09:00:00,8713.39310956077,9362.341960952603,8555.26293719475,9234.369041847007
2017-11-27 09:00:00,9240.622164587674,9704.56800805683,9227.623354026797,9693.313922098192
2017-11-28 09:00:00,9690.362828169367,9959.160558334683,9578.668502083881,9877.348537165364
2017-11-29 09:00:00,9883.09831901703,11367.895289298145,9041.655903839604,9785.636887185285
2017-11-30 09:00:00,9794.381548309175,10694.249409037326,8959.770175611911,9918.357773396587
2017-12-01 09:00:00,9903.040850384772,10935.95392320817,9372.766153391234,10825.017990509568
2017-12-02 09:00:00,10818.236910731053,11196.604022432512,10631.682515683113,10878.11615559905
2017-12-03 09:00:00,10883.053574421107,11806.832126056403,10509.567395802229,11226.907417242448
2017-12-04 09:00:00,11228.425972101722,11609.736597178973,10837.75796974681,11604.380708943203
2017-12-05 09:00:00,11599.6787506372,11850.95560770905,11404.454732328319,11684.323140410343
2017-12-06 09:00:00,11682.813569044973,13678.536350089467,11661.263488220866,13604.902558854208
2017-12-07 09:00:00,13604.551637223994,16623.346756649935,13077.822231690956,16599.767242600952
2017-12-08 09:00:00,16599.585630536407,16886.54304377433,13699.954433253455,15832.676320290428
2017-12-09 09:00:00,15836.434638179253,16122.055078848785,12625.288106193351,14629.655087630996
2017-12-10 09:00:00,14630.770587321103,15543.30742893727,12707.253053214768,14789.720119656575
2017-12-11 09:00:00,14797.22083677327,17353.23017728152,14770.362021957797,16519.093320069504
2017-12-12 09:00:00,16518.498122235218,17242.612622644298,15929.349068397994,16526.67011161303
2017-12-13 09:00:00,16523.960441643852,16871.320434889178,15148.501381119448,16158.952070557429
2017-12-14 09:00:00,16145.368835905112,16651.53002049388,15665.767476852201,16372.49243153399
2017-12-15 09:00:00,16382.179897199218,17952.571287810955,16324.568040529892,17493.762738528465
2017-12-16 09:00:00,17489.66646744335,19425.756315370145,17245.91882652281,19162.161866886992
2017-12-17 09:00:00,19155.006479401243,19730.334823391666,18486.81992050516,18907.91519536511
2017-12-18 09:00:00,18913.967337261394,19253.590931788818,17497.098873812596,18905.165157894586
2017-12-19 09:00:00,18908.51039359179,19080.62929402601,16629.228705082114,17546.059804647895
2017-12-20 09:00:00,17577.982328502927,17880.777277027413,15172.619172156587,16473.61139519006
2017-12-21 09:00:00,16473.741077505907,17295.31633129559,14514.147770435366,15546.39575392843
2017-12-22 09:00:00,15566.83662677916,15758.473348377687,11083.191721125724,13746.249772978794
2017-12-23 09:00:00,13734.163909118923,15452.882065244123,13301.471129488265,14122.730078709284
2017-12-24 09:00:00,13818.877451881795,14134.349484892538,11973.592175281092,13758.79750513228
2017-12-25 09:00:00,13757.379394766776,14448.194166792853,12920.552776371464,13789.07791917165
2017-12-26 09:00:00,13812.482001207194,16098.961830819544,13640.033653865756,15726.745678948791
2017-12-27 09:00:00,15737.82361259958,16489.089131102064,14345.24655657042,15411.397860956196
2017-12-28 09:00:00,15429.723668019733,15511.525917558616,13301.404693837152,14306.67713039242
2017-12-29 09:00:00,14300.867811926657,15036.60065398556,13913.299206075868,14362.262573538168
2017-12-30 09:00:00,14364.13129806936,14433.053149888925,11909.257255419487,12546.176195037811
2017-12-31 09:00:00,12491.378281263576,14172.107773064688,12319.23919944242,13797.529813312889
2018-01-01 09:00:00,13793.176812399142,13876.665626939908,12774.23685805335,13409.911622599511
2018-01-02 09:00:00,13387.554724985226,15376.72548107894,12899.232254625937,14676.826096070881
2018-01-03 09:00:00,14681.706512569037,15391.383462248641,14322.612562980106,15022.35534229644
2018-01-04 09:00:00,15017.011821551558,15342.054121911618,14031.32480244902,15094.281553712815
2018-01-05 09:00:00,15094.159548684636,17186.013930290654,14686.385747518412,16947.06602684704
2018-01-06 09:00:00,16949.424349448935,17174.219649988303,16081.874141313492,17096.825066852445
2018-01-07 09:00:00,17099.47330002602,17120.395873269565,15649.703048327754,16139.401384448282
2018-01-08 09:00:00,16201.559787738495,16313.706914788689,13231.25007667746,14940.091397033288
2018-01-09 09:00:00,14950.572009884756,15434.534514593191,14066.706999037322,14401.730039555621
2018-01-10 09:00:00,14402.292346144299,14927.00183809094,13275.83137021657,14898.301016460875
2018-01-11 09:00:00,14925.232635574188,14970.300313167441,11916.72857276025,13240.643913780315
2018-01-12 09:00:00,13243.813678205966,14128.865172993319,12638.27637598814,13758.64065696589
2018-01-13 09:00:00,13780.091370052041,14594.856013727907,13737.788369900836,14205.357020773532
2018-01-14 09:00:00,14206.231361056893,14347.613984500253,12724.330995185019,13528.34307178046
2018-01-15 09:00:00,13544.614869041221,14306.575354058474,13258.107335688146,13566.233547211084
2018-01-16 09:00:00,13530.996665391098,13567.26500144775,9462.788903940342,11084.605905538905
2018-01-17 09:00:00,11079.684717590853,11722.125023007357,9104.895361998002,11062.475092504157
2018-01-18 09:00:00,11043.70874930759,11962.745212843964,10516.26798036344,11051.681208878794
2018-01-19 09:00:00,11052.303284261281,11866.240059738559,10545.549406542521,11496.464433223948
2018-01-20 09:00:00,11497.649506172911,13086.619449564467,11439.780698903014,12793.615038760003
2018-01-21 09:00:00,12796.120307536088,12798.066319790945,10994.551367199752,11536.319614600421
2018-01-22 09:00:00,11538.101654407767,11921.980663002116,9936.207753565755,10773.783805566887
2018-01-23 09:00:00,10775.795280763108,11402.426450488389,9912.105077645656,10815.773224812212
2018-01-24 09:00:00,10814.101650571269,11549.326597146177,10496.437416403593,11365.28779999233
2018-01-25 09:00:00,11366.739871586737,11776.872173795073,10923.359574356304,11168.781037506737
2018-01-26 09:00:00,11170.703214009936,11640.494421841118,10296.169774582573,11090.23712921595
2018-01-27 09:00:00,11090.67526646353,11643.097478052161,10833.20035769076,11475.286424690172
2018-01-28 09:00:00,11480.159375625972,12149.477430357016,11390.389909332358,11807.859154947984
2018-01-29 09:00:00,11799.550561032996,11910.901478446905,11078.103600563109,11214.442391233712
2018-01-30 09:00:00,11210.559895795053,11269.516331376411,9823.69347822843,10117.03339385461
2018-01-31 09:00:00,10122.697456993847,10383.653999980012,9623.338754602863,10228.714377980164
2018-02-01 09:00:00,10225.23160387217,10270.14806902441,8620.79790118377,9125.319945788626
2018-02-02 09:00:00,9123.994648311545,9177.912524539255,7828.9802641274655,8856.938415503182
2018-02-03 09:00:00,8860.498581681219,9479.571499689657,8207.973621940075,9209.302652114462
2018-02-04 09:00:00,9209.435906655805,9361.305187841994,7890.750682490745,8187.123840717926
2018-02-05 09:00:00,8184.557760776973,8362.801759119167,6614.416680312853,6912.168569206429
2018-02-06 09:00:00,6914.348673958675,7990.7668199941045,5967.137642803926,7687.474985544476
2018-02-07 09:00:00,7683.754806173351,8536.446515904543,7172.298342482954,7595.160073931846
2018-02-08 09:00:00,7588.699045013687,8594.17946613702,7565.913176218399,8229.932313483965
2018-02-09 09:00:00,8012.199378697553,8757.705444158699,7772.58079895903,8688.683017016736
2018-02-10 09:00:00,8686.231863340816,9071.51060903355,8131.649031792423,8539.93965016199
2018-02-11 09:00:00,8539.716547965694,8551.421838816712,7747.109024927088,8064.566921555284
2018-02-12 09:00:00,8067.367283664218,8990.58478793636,8056.697838518171,8901.943474709095
2018-02-13 09:00:00,8900.133870887214,8950.459066442641,8353.217606677945,8535.792691245997
2018-02-14 09:00:00,8525.998121743183,9497.213258422325,8524.4785457895,9462.276120579962
2018-02-15 09:00:00,9461.720316406632,10223.65206311942,9315.387935261506,10005.218513825435
2018-02-16 09:00:00,10003.357830915265,10317.829826273799,9675.840505407557,10168.519026855703
2018-02-17 09:00:00,10168.182094934318,11090.704818105141,10050.900623162739,11055.362369528653
2018-02-18 09:00:00,11053.299770238333,11279.817640784324,10096.367708591279,10391.849916258232
2018-02-19 09:00:00,10388.075695042875,11252.779271759588,10278.609913783774,11157.453961153185
2018-02-20 09:00:00,11150.088557223211,11784.519481356247,11095.575309987235,11209.030368457661
2018-02-21 09:00:00,11203.761077957552,11297.61877195778,10212.691013445188,10440.274177833093
2018-02-22 09:00:00,10440.819011117677,10933.801191421311,9691.08602063613,9818.518514684809
2018-02-23 09:00:00,9821.63495888915,10428.494482397127,9576.719612112513,10138.719577345344
2018-02-24 09:00:00,10132.099525526417,10508.08992415465,9357.470819304672,9693.358784764567
2018-02-25 09:00:00,9692.75965388807,9857.196816309668,9270.655180406946,9590.011202215117
2018-02-26 09:00:00,9591.89632755565,10449.907676353458,9358.338775929185,10324.22160756076
2018-02-27 09:00:00,10323.275928923298,10864.936754341938,10128.34170620419,10568.346335344846
2018-02-28 09:00:00,10581.32188044906,11089.552366970549,10288.584897683813,10323.746799166038
2018-03-01 09:00:00,10322.71933435651,11068.524788393508,10235.450343377888,10915.37355592435
2018-03-02 09:00:00,10921.812493996233,11193.541293807317,10771.035976473308,11036.672282288157
2018-03-03 09:00:00,11037.33490981667,11533.0839035805,11017.109661332897,11459.26298434122
2018-03-04 09:00:00,11458.957138008842,11549.710090009117,11051.404586293618,11500.352832521696
2018-03-05 09:00:00,11501.009301317852,11701.28552177216,11402.591868525327,11440.231124400014
2018-03-06 09:00:00,11442.476573579077,11443.348984566124,10557.048341888927,10718.904103811334
2018-03-07 09:00:00,10718.701619717198,10903.347978558317,9409.957794890788,9911.030858766175
2018-03-08 09:00:00,9908.06036121528,10117.051382850477,9066.707327549344,9276.482017988128
2018-03-09 09:00:00,9275.167357189863,9413.237073536078,8340.527595845515,9227.93466993342
2018-03-10 09:00:00,9229.698854961087,9496.424427496799,8674.773650439869,8775.68951459563
2018-03-11 09:00:00,8776.92527955866,9747.664334451216,8450.0,9533.967129772409
2018-03-12 09:00:00,9534.022003727763,9889.839354850761,8768.337073881612,9128.083728246937
2018-03-13 09:00:00,9126.755367008971,9476.503038757215,8824.993318691753,9147.813044635335
2018-03-14 09:00:00,9151.964833470345,9340.463175979288,7914.543021365457,8177.977368823221
2018-03-15 09:00:00,8187.126692740153,8428.699210041674,7658.325055733297,8247.242002859388
2018-03-16 09:00:00,8248.159405611816,8612.063546155745,7904.199668924569,8259.564522966628
2018-03-17 09:00:00,8259.610462915747,8350.695752407863,7724.1884832700225,7834.4130281819125
2018-03-18 09:00:00,7833.1164520605125,8319.25987288145,7322.833480267353,8189.557183837427
2018-03-19 09:00:00,8193.297651956032,8708.73823431577,8095.091872562353,8599.202792054077
2018-03-20 09:00:00,8595.420658661726,9050.23070711333,8287.615641810966,8908.604985604565
2018-03-21 09:00:00,8908.579642283486,9179.587132504399,8751.582982010244,8887.042650560294
2018-03-22 09:00:00,8886.561277202369,9099.902999503673,8474.189656265626,8718.58702671207
2018-03-23 09:00:00,8717.062798615694,8912.016516055834,8267.976584883518,8903.853232012789
2018-03-24 09:00:00,8902.335555235566,9004.267086840757,8494.01442472671,8546.890144247269
2018-03-25 09:00:00,8533.819857898621,8672.28548624379,8366.456255237168,8466.2508225161
2018-03-26 09:00:00,8464.688111850786,8510.621934040915,7831.042995963321,8138.652851427043
2018-03-27 09:00:00,8138.705382754248,8214.865895038896,7733.010974786802,7794.562699096803
2018-03-28 09:00:00,7794.584834967797,8108.026397007997,7726.79631669894,7945.209414294789
2018-03-29 09:00:00,7944.42874574741,7972.981126123852,6933.444047481715,7089.6323974254265
2018-03-30 09:00:00,7088.92082042371,7295.487875969352,6584.656493340269,6843.24163792546
2018-03-31 09:00:00,6840.0942037988025,7225.360515088551,6781.125315463368,6925.0357378813715
2018-04-01 09:00:00,6923.307362575433,7048.739458178422,6429.174908952394,6813.158167758549
2018-04-02 09:00:00,6813.992775289203,7119.490502166588,6763.499034103762,7055.03509335242
2018-04-03 09:00:00,7060.619310816474,7516.069958141247,7008.10427756188,7408.51290751959
2018-04-04 09:00:00,7408.017300711609,7428.1946226516275,6707.919445388105,6797.147297261599
2018-04-05 09:00:00,6796.863783842263,6908.236400179947,6569.553605475885,6770.977222927617
2018-04-06 09:00:00,6770.306732296165,6849.999999999999,6502.359479201282,6605.386957766972
2018-04-07 09:00:00,6606.449513651087,7069.832695671743,6589.108789274324,6897.549964812803
2018-04-08 09:00:00,6897.228236477713,7108.351658314017,6882.498797603591,7019.563436879003
2018-04-09 09:00:00,7014.74930988586,7182.902936396219,6611.112056833789,6782.120838970348
2018-04-10 09:00:00,6781.738960213711,6892.249526353705,6655.372382147317,6842.0486398109015
2018-04-11 09:00:00,6836.667148295281,6989.007718659015,6791.348067450848,6951.279997001645
2018-04-12 09:00:00,6950.866969754214,8025.18663219134,6746.659790595657,7923.176959781286
2018-04-13 09:00:00,7923.197482894938,8234.95006126067,7737.599411797554,7882.534039595228
2018-04-14 09:00:00,7879.335105357139,8196.165624843043,7815.508032533075,7999.318449821853
2018-04-15 09:00:00,8003.870352499883,8426.874787456622,7999.489706516815,8354.834221229357
2018-04-16 09:00:00,8354.69505834973,8420.369451515317,7875.687672384313,8061.085993003027
2018-04-17 09:00:00,8062.627009637288,8170.822565804606,7821.237237222382,7886.329960314634
2018-04-18 09:00:00,7890.937057058868,8236.065462157585,7868.599065685087,8172.959212549099
2018-04-19 09:00:00,8173.690505227001,8296.513788446782,8078.564490570801,8276.272741352277
2018-04-20 09:00:00,8273.598480124127,8931.15009464702,8188.536316974474,8858.135845120256
2018-04-21 09:00:00,8855.847084431523,9031.834979545707,8576.732403408156,8916.783371590791
2018-04-22 09:00:00,8917.627060917475,9024.487610763199,8735.464553934802,8787.728124646297
2018-04-23 09:00:00,8784.561028509152,8991.09065004731,8752.46595812251,8937.694572772894
2018-04-24 09:00:00,8936.452956558796,9732.895710354574,8924.452956558796,9628.578414151485
2018-04-25 09:00:00,9627.46889278248,9758.57839625725,8736.077780558915,8868.542909390733
2018-04-26 09:00:00,8865.269039283552,9313.590036959424,8650.249908853739,9268.683227002379
2018-04-27 09:00:00,9269.437684073493,9393.320002755327,8891.828853299176,8916.7726160512
2018-04-28 09:00:00,8915.717949589316,9432.07473184641,8865.198103258765,9347.106408140235
2018-04-29 09:00:00,9349.10765409232,9563.431711474428,9167.363834112903,9413.426070654139
2018-04-30 09:00:00,9413.15175868606,9455.885203547845,9122.364686487354,9245.28939929317
2018-05-01 09:00:00,9245.439128517217,9249.218348593113,8804.011135305811,9070.434163443539
2018-05-02 09:00:00,9070.160218198365,9265.452648225666,8971.649454686076,9240.393894813487
2018-05-03 09:00:00,9241.375222795816,9833.816808890468,9167.657258726162,9745.934590597717
2018-05-04 09:00:00,9747.35504258509,9820.821306117725,9522.178582455337,9710.445757064019
2018-05-05 09:00:00,9708.286514965463,10003.769131713883,9679.412933976362,9854.693875575744
2018-05-06 09:00:00,9855.583227510877,9958.262370968501,9407.467438492073,9650.939953445488
2018-05-07 09:00:00,9649.80900064673,9673.82293788573,9179.276556594425,9363.425921689575
2018-05-08 09:00:00,9362.463088109338,9467.758631475026,9046.468018574813,9181.420117019798
2018-05-09 09:00:00,9179.080338770622,9383.490345078164,8967.9525167538,9309.536559220558
2018-05-10 09:00:00,9309.517515042266,9394.442603900401,8975.668399437229,9008.203902222409
2018-05-11 09:00:00,9003.689529404797,9017.269408927625,8343.970942579916,8403.392816426262
2018-05-12 09:00:00,8406.731204732505,8648.523484918042,8168.493731972301,8470.28746179334
2018-05-13 09:00:00,8477.181430203209,8766.837314450355,8308.415305482884,8684.3880139376
2018-05-14 09:00:00,8685.353330693688,8887.001410861854,8280.208952747393,8667.035157709119
2018-05-15 09:00:00,8666.783054816804,8861.522204716144,8400.90242192994,8465.97272240773
2018-05-16 09:00:00,8467.79378428328,8493.022825494209,8087.937180230903,8334.8083482371
2018-05-17 09:00:00,8331.904313361601,8472.82307349004,7979.245085374724,8047.7268330316765
2018-05-18 09:00:00,8043.350216347293,8273.652715041178,7916.029664643369,8241.932221308503
2018-05-19 09:00:00,8239.990653167959,8391.557626894846,8103.910566590788,8233.076912954954
2018-05-20 09:00:00,8231.82012829468,8605.004085339915,8165.332219938694,8525.192353967856
2018-05-21 09:00:00,8525.123723509001,8593.933604200589,8308.324627534812,8383.57167211108
2018-05-22 09:00:00,8391.422229002435,8405.025657323904,7939.631134194597,7979.043270266033
2018-05-23 09:00:00,7979.118169123936,8031.9320406127745,7428.055509345495,7502.223801600074
2018-05-24 09:00:00,7503.842213452134,7731.497240777854,7267.048837482963,7577.803603691149
2018-05-25 09:00:00,7579.074921078901,7652.705776867536,7313.6233005046315,7460.884454512297
2018-05-26 09:00:00,7457.371862941687,7620.4936696588475,7295.87863239513,7334.309180978209
2018-05-27 09:00:00,7334.286364199721,7401.808843211301,7228.516893025645,7340.1987735063585
2018-05-28 09:00:00,7340.869475772622,7438.558114630153,7063.272793946904,7101.629318438383
2018-05-29 09:00:00,7101.890750007891,7539.343011361842,7031.62507291305,7463.077009095788
2018-05-30 09:00:00,7468.3006884808165,7566.81844570873,7263.421101196011,7375.9098242513
2018-05-31 09:00:00,7380.831911855809,7680.174513552503,7328.031806978345,7486.409829052605
2018-06-01 09:00:00,7486.41382191456,7610.7629022202,7354.170935711934,7519.192948525995
2018-06-02 09:00:00,7519.79719230882,7697.678567980134,7437.250655626164,7640.287183116429
2018-06-03 09:00:00,7637.571441935091,7787.276853129164,7597.216849034941,7712.70630634054
2018-06-04 09:00:00,7714.030243255843,7761.218175532632,7447.066377090247,7487.22441356406
2018-06-05 09:00:00,7488.910415619757,7680.807445565064,7358.478201657011,7623.321512183892
2018-06-06 09:00:00,7624.85737406644,7698.271305334319,7470.25296299379,7658.7844215932955
2018-06-07 09:00:00,7658.836278127627,7761.529140427947,7619.766295455482,7690.663496851354
2018-06-08 09:00:00,7688.636220440303,7702.41720742072,7532.832418211089,7605.883779559698
2018-06-09 09:00:00,7605.245194997177,7684.283942170622,7452.253109774936,7491.849361905062
2018-06-10 09:00:00,7493.082252715908,7493.082252715908,6623.864627716234,6768.479545286026
2018-06-11 09:00:00,6769.01403909957,6921.496073013474,6616.171243785732,6874.137345494577
2018-06-12 09:00:00,6873.697696882705,6888.620440113428,6440.120222790074,6535.362474057582
2018-06-13 09:00:00,6538.119327773322,6626.675347704773,6119.067473342761,6297.071560811494
2018-06-14 09:00:00,6296.578916471525,6717.122399362753,6262.585004269929,6638.4271696175565
2018-06-15 09:00:00,6638.694957563607,6666.66,6363.786335877927,6389.226368139464
2018-06-16 09:00:00,6381.46692254431,6559.69871006874,6322.616836722458,6484.522046725643
2018-06-17 09:00:00,6483.17612713273,6587.323465096727,6422.901918665984,6450.084037473131
2018-06-18 09:00:00,6445.156431434376,6794.1629160144275,6380.196634044903,6711.6797561098265
2018-06-19 09:00:00,6711.373534548155,6841.752806462545,6654.319065642267,6740.3519670094
2018-06-20 09:00:00,6738.097202296633,6815.918123036691,6552.985257405021,6760.698512744152
2018-06-21 09:00:00,6762.153549662333,6794.552486997661,6673.413881661556,6718.758488703145
