timestamp,open,high,low,volume,close
2018-08-18 09:00:00,6578.13,6615,6303,3496.80232127,6399.28
2018-08-19 09:00:00,6397.37,6545,6312,3138.71131829,6481.99
2018-08-20 09:00:00,6481.63,6522.99,6223.9,6254.82080784,6260.82
2018-08-21 09:00:00,6260.83,6513.28,6246.05,5655.04172504,6479.27
2018-08-22 09:00:00,6478.99,6906.81,6250,11955.65069577,6355.76
2018-08-23 09:00:00,6355.97,6575.99,6344.8,4028.43387247,6525.01
2018-08-24 09:00:00,6525.99,6721.09,6445.32,6374.54257854,6692.94
2018-08-25 09:00:00,6692.99,6800,6664.25,4980.64928331,6732.4
2018-08-26 09:00:00,6732.99,6775.34,6558.95,3475.72024960,6700.46
2018-08-27 09:00:00,6700.13,6944.47,6641.35,5863.68824836,6904.51
2018-08-28 09:00:00,6911.7,7125.28,6861.17,8222.24765235,7080.94
2018-08-29 09:00:00,7079.46,7124.06,6890,5730.97892652,7032.96
2018-08-30 09:00:00,7034.47,7055.97,6792.85,6875.26197217,6984.01
2018-08-31 09:00:00,6984.34,7101.03,6879,5790.38050638,7017.35
2018-09-01 09:00:00,7015.78,7300.18,7015.22,4590.45724112,7185.01
2018-09-02 09:00:00,7195.8,7334.5,7130.63,3297.68658519,7290.31
2018-09-03 09:00:00,7291.94,7340.08,7184,2829.87707292,7258.99
2018-09-04 09:00:00,7261.29,7411.85,7231,4531.14780379,7361
2018-09-05 09:00:00,7353.48,7387,6650,12408.79698551,6679.3
2018-09-06 09:00:00,6671.95,6705.59,6253.29,14674.02367160,6493.09
2018-09-07 09:00:00,6488.01,6525,6322,6541.96747088,6400
2018-09-08 09:00:00,6401.01,6465.46,6113.23,4284.19484304,6178.31
2018-09-09 09:00:00,6178.31,6451.51,6094.38,4104.31379555,6236.04
2018-09-10 09:00:00,6238.99,6351.13,6223.9,5371.72530672,6301.99
2018-09-11 09:00:00,6303.99,6405,6162.06,7076.79725968,6279.99
2018-09-12 09:00:00,6274.6,6350,6192.89,4282.15960066,6322.45
2018-09-13 09:00:00,6326.83,6537.46,6324.37,6985.34747474,6485.7
2018-09-14 09:00:00,6482.95,6587,6384.36,4598.02098322,6476.51
2018-09-15 09:00:00,6476.51,6570.1,6466.74,1328.81956289,6520.15
2018-09-16 09:00:00,6521.49,6524.84,6349.47,1098.62806031,6499.98
2018-09-17 09:00:00,6499.28,6530.24,6200,4386.88772482,6254.52
2018-09-18 09:00:00,6251.49,6390,6226.63,4196.47314808,6332.34
2018-09-19 09:00:00,6330,6510,6100,7232.08338006,6388.4
2018-09-20 09:00:00,6388.4,6535.11,6333.63,5177.64510387,6492.98
2018-09-21 09:00:00,6492.98,6775.34,6483.83,8569.98587321,6749.45
2018-09-22 09:00:00,6748.85,6826.28,6624.79,5491.80951385,6710.01
2018-09-23 09:00:00,6710.01,6774.91,6659,3248.80491931,6702.22
2018-09-24 09:00:00,6703.37,6721.68,6550.96,4030.72562001,6581.52
2018-09-25 09:00:00,6578.7,6579.59,6324.96,8206.61700477,6428.99
2018-09-26 09:00:00,6428.09,6540,6379.44,4295.92674134,6461.51
2018-09-27 09:00:00,6454.32,6736.85,6431.95,5664.85211251,6681.62
2018-09-28 09:00:00,6684.5,6792.28,6525.67,7642.04936428,6610.76
2018-09-29 09:00:00,6609.02,6609.02,6454,3382.01592212,6579.38
2018-09-30 09:00:00,6574.29,6628.06,6510,2482.69507513,6597.81
2018-10-01 09:00:00,6597.79,6638.15,6477.57,4796.04013200,6571.2
2018-10-02 09:00:00,6569.32,6597,6447.28,4116.13342419,6500
2018-10-03 09:00:00,6500,6510,6396.34,4774.76328174,6456.77
2018-10-04 09:00:00,6454.81,6604.89,6450.58,3832.70048916,6547.56
2018-10-05 09:00:00,6548.83,6641.35,6510,3807.26928181,6582.12
2018-10-06 09:00:00,6582.11,6595.69,6526.28,2022.78075908,6544.08
2018-10-07 09:00:00,6547.93,6600,6493.92,2455.65659087,6577.63
2018-10-08 09:00:00,6574.15,6656.63,6541.06,4079.04424933,6604.75
2018-10-09 09:00:00,6604.76,6623.14,6553.13,2254.95026959,6588.8
2018-10-10 09:00:00,6588.72,6589.79,6387.91,5177.06675956,6517.55
2018-10-11 09:00:00,6517.55,6520.43,6055.28,9616.23958351,6152.76
2018-10-12 09:00:00,6152.76,6243.79,6109.79,3246.38155720,6185.15
2018-10-13 09:00:00,6182.03,6219.77,6168.83,1954.04680593,6199.69
2018-10-14 09:00:00,6201.23,6349.47,6143.08,2525.73820085,6183
2018-10-15 09:00:00,6185.04,6756,6149.28,16895.88930388,6441.74
2018-10-16 09:00:00,6438.2,6493.77,6386.4,4703.09390629,6461.2
2018-10-17 09:00:00,6457.67,6465.39,6407.69,2961.26337446,6437.29
2018-10-18 09:00:00,6440.07,6490,6350,3823.16928503,6396.18
2018-10-19 09:00:00,6394.23,6412.4,6355.99,2290.05901170,6383.46
2018-10-20 09:00:00,6380.47,6424.16,6363.02,1261.97849549,6412.86
2018-10-21 09:00:00,6412.86,6470,6401.01,1541.01151749,6413.38
2018-10-22 09:00:00,6412.62,6429.23,6372.53,2407.53546180,6406.06
2018-10-23 09:00:00,6409.39,6421.58,6354.26,2851.00556658,6393.41
2018-10-24 09:00:00,6396.24,6473,6393,3535.33808825,6411.96
2018-10-25 09:00:00,6411.96,6422.73,6361.73,3046.60380599,6393.53
2018-10-26 09:00:00,6393.38,6450.3,6377.81,3323.82631782,6406.1
2018-10-27 09:00:00,6406.1,6420.01,6381.25,890.12715690,6407.66
2018-10-28 09:00:00,6407.66,6420,6383,839.29766473,6405.57
2018-10-29 09:00:00,6404.27,6420,6208.37,5190.82201499,6266.52
2018-10-30 09:00:00,6266.47,6289,6240,2523.57742936,6269.46
2018-10-31 09:00:00,6269.45,6350,6199.25,5148.08262352,6303.27
2018-11-01 09:00:00,6304.5,6365.33,6288.01,2190.97047686,6340.99
2018-11-02 09:00:00,6343.85,6381.25,6328.33,2678.06948097,6350.43
2018-11-03 09:00:00,6350.05,6351.74,6312.48,1084.13861953,6335
2018-11-04 09:00:00,6333.59,6475,6310.57,2673.81391399,6421.76
2018-11-05 09:00:00,6428.23,6441.43,6369.89,2335.48865475,6403.2
2018-11-06 09:00:00,6404.97,6460.01,6378.24,4270.33460011,6447.5
2018-11-07 09:00:00,6448.17,6544,6442.47,4800.82491273,6501
2018-11-08 09:00:00,6501,6511.27,6388.88,3966.97303181,6405.49
2018-11-09 09:00:00,6405.49,6418.18,6307,3218.12902607,6325
2018-11-10 09:00:00,6325,6377.26,6323,1523.39384996,6349.32
2018-11-11 09:00:00,6349.39,6365,6269.46,1718.26855567,6357.54
2018-11-12 09:00:00,6352.57,6388.21,6298.5,3526.03903239,6318
2018-11-13 09:00:00,6318.01,6328.36,6244.35,3630.56272124,6260.91
2018-11-14 09:00:00,6255.86,6298.47,5324,25121.93301356,5595.91
2018-11-15 09:00:00,5592.23,5641,5199.8,19945.90828161,5585
2018-11-16 09:00:00,5571.12,5610,5411.74,8074.60557580,5508.71
2018-11-17 09:00:00,5514.62,5550.66,5452.63,2732.79162871,5503.36
2018-11-18 09:00:00,5503.36,5658.47,5500,2576.45532010,5559.26
2018-11-19 09:00:00,5553.01,5559.69,4694.44,28910.66553331,4735.44
2018-11-20 09:00:00,4732.92,4897.36,4048.58,39775.38943928,4352
2018-11-21 09:00:00,4349.41,4635,4242.33,20678.25000596,4538.01
2018-11-22 09:00:00,4551.47,4589.53,4194.98,10258.46172893,4275.23
2018-11-23 09:00:00,4268.4,4364.46,4061.02,13322.77736822,4288.26
2018-11-24 09:00:00,4288.25,4376.88,3638.48,14236.74417437,3785.65
2018-11-25 09:00:00,3780.67,4120,3474.73,26969.94763424,3938.89
2018-11-26 09:00:00,3934.22,4069.59,3522.28,24357.88293934,3727.34
2018-11-27 09:00:00,3727.34,3834.35,3548.76,16814.00296565,3771.01
2018-11-28 09:00:00,3771.01,4355.08,3771,22983.71348838,4220.16
2018-11-29 09:00:00,4219.77,4409.77,4086.97,15944.01262628,4249.8
2018-11-30 09:00:00,4250,4300,3861,14364.62144791,3971.06
2018-12-01 09:00:00,3970.56,4264.47,3904.34,6412.23253743,4140.39
2018-12-02 09:00:00,4140.4,4265,4030,7019.16205825,4102.05
2018-12-03 09:00:00,4099.63,4115.15,3747,10726.67730460,3834.34
2018-12-04 09:00:00,3830.81,4033.98,3730,12249.93688790,3903.52
2018-12-05 09:00:00,3903.52,3913.62,3662.35,13443.22072621,3696.69
2018-12-06 09:00:00,3694.03,3844.79,3415.22,15480.96697218,3437.26
2018-12-07 09:00:00,3437.22,3531,3210,26513.23162490,3380.68
2018-12-08 09:00:00,3376.27,3495.99,3241,10176.34927433,3398.8
2018-12-09 09:00:00,3398.8,3633.2,3371.09,8011.02295177,3529.75
2018-12-10 09:00:00,3528.68,3588.43,3355,10375.26877055,3408
2018-12-11 09:00:00,3406.41,3427.27,3292.65,8951.71070828,3353.42
2018-12-12 09:00:00,3345.01,3490,3325.7,7284.10378196,3430.18
2018-12-13 09:00:00,3430.2,3441.13,3221.14,11715.01908312,3262.73
2018-12-14 09:00:00,3263.55,3294.81,3135.55,14437.50526664,3195.75
2018-12-15 09:00:00,3194.04,3230,3122.28,5814.86853241,3179.54
2018-12-16 09:00:00,3180.84,3259.43,3178.23,6033.50714633,3193.78
2018-12-17 09:00:00,3191.41,3590,3181.26,16389.79444903,3496.73
2018-12-18 09:00:00,3499.37,3684,3422.77,13792.36427592,3667.16
2018-12-19 09:00:00,3667.16,3924.01,3642.69,21125.61437541,3684.5
2018-12-20 09:00:00,3684.03,4172.07,3656.75,25986.85291601,4073.77
2018-12-21 09:00:00,4073.58,4162,3770,16967.23460506,3841.08
2018-12-22 09:00:00,3842.59,4010.16,3780.09,7697.59815203,3980.9
2018-12-23 09:00:00,3977.65,4051,3900,4609.89261726,3943.83
2018-12-24 09:00:00,3947.82,4236.84,3944.84,12017.91713092,4036
2018-12-25 09:00:00,4034.54,4049.23,3674.73,11801.43441841,3779.99
2018-12-26 09:00:00,3780,3863.34,3678.8,10064.18282348,3810.01
2018-12-27 09:00:00,3810.01,3841.17,3566,11850.01238190,3591.69
2018-12-28 09:00:00,3590.26,3970,3575,13055.71840689,3884.97
2018-12-29 09:00:00,3884.66,3961.85,3702.51,6901.38233180,3725.48
2018-12-30 09:00:00,3728.96,3870,3688.76,5736.45370818,3835.79
2018-12-31 09:00:00,3831.03,3842.89,3630,6667.16373743,3693.3
2019-01-01 09:00:00,3693.85,3845.46,3629.66,5149.60627729,3823.44
2019-01-02 09:00:00,3825.41,3918.67,3770,5534.46951453,3885.87
2019-01-03 09:00:00,3890.27,3893.4,3760,4803.24610920,3787.81
2019-01-04 09:00:00,3785.64,3850.33,3732.38,7452.05894356,3817.71
2019-01-05 09:00:00,3822,3887.09,3780,3656.37531439,3791.84
2019-01-06 09:00:00,3795.38,4090,3753,5400.71486407,4040.71
2019-01-07 09:00:00,4040.71,4070,3964.01,7445.09600426,4005.45
2019-01-08 09:00:00,4005,4112,3934.73,11819.98676966,3994.9
2019-01-09 09:00:00,3994.75,4060,3948.44,7390.13399203,4002.13
2019-01-10 09:00:00,4003.09,4036.22,3503.44,16118.42088248,3627.51
2019-01-11 09:00:00,3627.65,3704.6,3569.85,10571.08164263,3632.02
2019-01-12 09:00:00,3631,3650.35,3557.09,3184.35219414,3617.13
2019-01-13 09:00:00,3617.75,3654.02,3476,5908.52280454,3515.95
2019-01-14 09:00:00,3517.03,3714,3506,9925.99072165,3664.28
2019-01-15 09:00:00,3664.28,3687.02,3534.68,8059.81737770,3576.93
2019-01-16 09:00:00,3576.92,3669,3570.48,7675.06606371,3605.91
2019-01-17 09:00:00,3609.5,3660,3534.25,7499.52552971,3638.01
2019-01-18 09:00:00,3638.01,3641.9,3577,5023.51029080,3609.21
2019-01-19 09:00:00,3609.29,3774,3602.6,4080.88346413,3681
2019-01-20 09:00:00,3680,3703.27,3470,5591.01583422,3536.72
2019-01-21 09:00:00,3537.42,3573.29,3485.58,5821.89983137,3531.51
2019-01-22 09:00:00,3531.51,3615.8,3401.36,6877.06367550,3576.81
2019-01-23 09:00:00,3574.44,3620.23,3518,6170.84267224,3552.32
2019-01-24 09:00:00,3553.2,3598,3524,4488.01463801,3570.73
2019-01-25 09:00:00,3570.67,3578.79,3511,4961.79512299,3560
2019-01-26 09:00:00,3560.94,3657.89,3536.51,2697.88387935,3555.56
2019-01-27 09:00:00,3555.31,3564.12,3456,3852.65964090,3533.23
2019-01-28 09:00:00,3532.23,3536.77,3357.3,10345.10091040,3429.5
2019-01-29 09:00:00,3431.43,3438.76,3322.19,7284.38686266,3390.5
2019-01-30 09:00:00,3391.25,3465.05,3372.34,5704.02340186,3437.35
2019-01-31 09:00:00,3438,3474.2,3392.6,5951.81816980,3413.11
2019-02-01 09:00:00,3413.69,3460,3364.53,6659.84752495,3434.83
2019-02-02 09:00:00,3434.83,3485,3406.38,3051.95860768,3462.82
2019-02-03 09:00:00,3470.5,3476.33,3384.67,2813.89222442,3414.82
2019-02-04 09:00:00,3413.75,3439.46,3394.85,3244.08497898,3410.87
2019-02-05 09:00:00,3409.81,3435,3396,4045.62530164,3431.39
2019-02-06 09:00:00,3431.81,3445.6,3328.7,6137.40639817,3364.62
2019-02-07 09:00:00,3364,3383.29,3350,4293.55581410,3359.33
2019-02-08 09:00:00,3358.39,3711.04,3337.91,14388.64754224,3622.94
2019-02-09 09:00:00,3626.12,3639.74,3589.52,4054.50461695,3622.62
2019-02-10 09:00:00,3622.74,3662.43,3576.16,4155.50568273,3650.37
2019-02-11 09:00:00,3651.32,3652.56,3578.7,7931.40887407,3588.7
2019-02-12 09:00:00,3588.99,3619.93,3548.28,10074.81670532,3585.94
2019-02-13 09:00:00,3585.7,3629.81,3541,7992.74321134,3574.93
2019-02-14 09:00:00,3575.01,3590.74,3531.01,5910.24312876,3560.46
2019-02-15 09:00:00,3560.45,3620.53,3544.88,6234.76805726,3566.29
2019-02-16 09:00:00,3566.29,3609,3561.96,3442.47630393,3579.92
2019-02-17 09:00:00,3580.43,3663.34,3553.98,5012.46127538,3625.6
2019-02-18 09:00:00,3625.6,3916.47,3614.82,15567.08485429,3869.8
2019-02-19 09:00:00,3870.97,4000,3840.08,12525.13651013,3888.46
2019-02-20 09:00:00,3889.92,3967.52,3861.49,9854.35493853,3936.53
2019-02-21 09:00:00,3936.8,3989.99,3866.25,8055.79892817,3900.4
2019-02-22 09:00:00,3900.64,3957,3882.59,6593.85993401,3939.82
2019-02-23 09:00:00,3939.83,4157.87,3905.63,7966.31721086,4113.53
2019-02-24 09:00:00,4113.56,4190,3714.42,13737.01398845,3730.68
2019-02-25 09:00:00,3733.78,3861.81,3732.6,8835.36224921,3820.71
2019-02-26 09:00:00,3817.93,3830,3760.09,6543.16453722,3795.06
2019-02-27 09:00:00,3794.42,3822.85,3658.19,7602.29984472,3798.47
2019-02-28 09:00:00,3796.49,3897.62,3755,6747.88027166,3791.36
2019-03-01 09:00:00,3791.02,3845.3,3789.5,4761.41015902,3807.05
2019-03-02 09:00:00,3805,3818.75,3760,3259.74312485,3810.46
2019-03-03 09:00:00,3810.47,3822.39,3756,2508.08649072,3789.52
2019-03-04 09:00:00,3789.7,3806.9,3670,7293.71962839,3698.66
2019-03-05 09:00:00,3698.65,3877.1,3690,7280.82397551,3844.07
2019-03-06 09:00:00,3844.07,3895.12,3808.8,6402.67507493,3851.55
2019-03-07 09:00:00,3851.26,3891.04,3826.13,7964.50825371,3856.64
2019-03-08 09:00:00,3856.78,3924.37,3760.1,7707.39667049,3844.64
2019-03-09 09:00:00,3841.27,3950.25,3835.66,5125.89830383,3916.43
2019-03-10 09:00:00,3916.42,3916.43,3862,3000.60671855,3897.92
2019-03-11 09:00:00,3898.14,3912.89,3812.64,6612.11516125,3849.25
2019-03-12 09:00:00,3848.86,3877.69,3791.07,5794.61473428,3859.74
2019-03-13 09:00:00,3861.37,3874.68,3820,4275.54000025,3848.48
2019-03-14 09:00:00,3848.1,3903.98,3775.01,5167.56617609,3854.77
2019-03-15 09:00:00,3857.33,3912.06,3843.09,6411.98332751,3901.21
2019-03-16 09:00:00,3899.19,4040,3899.12,6959.47788339,3990
2019-03-17 09:00:00,3990,3992.42,3927.28,2711.95016796,3965.5
2019-03-18 09:00:00,3965.63,4016.63,3929.83,5420.23037801,3969.59
2019-03-19 09:00:00,3969.94,4012.63,3947.15,5317.45055524,3998.13
2019-03-20 09:00:00,3999.5,4050,3962.6,6244.95370182,4031.59
2019-03-21 09:00:00,4033.7,4055.35,3919.63,7561.75989694,3974.21
2019-03-22 09:00:00,3974.5,4000.81,3958.94,3453.36892821,3982.07
2019-03-23 09:00:00,3980.4,4001.17,3957.11,2259.56452610,3982.52
2019-03-24 09:00:00,3979.19,3980.97,3942.04,2204.06560941,3969.99
2019-03-25 09:00:00,3970.23,3980.22,3850.45,6913.36709721,3910.51
2019-03-26 09:00:00,3910,3936.36,3879.5,4315.60487708,3922.58
2019-03-27 09:00:00,3922.58,4037.11,3912.19,8151.67504888,4025.5
2019-03-28 09:00:00,4025.5,4025.56,3992.6,3927.54682157,4012.23
2019-03-29 09:00:00,4011,4102.57,4005,8391.03462414,4090
2019-03-30 09:00:00,4090,4130.36,4040,3923.13646640,4094.92
2019-03-31 09:00:00,4094.92,4101.7,4074.29,2402.58820541,4096.08
2019-04-01 09:00:00,4092.02,4150,4052.56,7232.98731201,4136.32
2019-04-02 09:00:00,4133.93,5080,4130.64,30686.17351442,4899.63
2019-04-03 09:00:00,4899.01,5345,4800.5,29321.27268405,4978.23
2019-04-04 09:00:00,4972.83,5077.35,4778.59,15898.11514808,4907.94
2019-04-05 09:00:00,4911.14,5067.62,4883.83,13023.74651610,5039.73
2019-04-06 09:00:00,5041,5240,4900,10049.84478829,5041.39
2019-04-07 09:00:00,5041.92,5253.49,5028.3,10872.51935616,5190.85
2019-04-08 09:00:00,5192.92,5347.37,5127.68,13344.98151487,5287.88
2019-04-09 09:00:00,5287.97,5288.95,5136.01,9410.35350033,5192.6
2019-04-10 09:00:00,5184.03,5466.06,5161,10723.93474696,5323.47
2019-04-11 09:00:00,5323.47,5344.31,4966.87,15052.95606333,5040.2
2019-04-12 09:00:00,5037.82,5122.48,4912,8057.03847684,5076.35
2019-04-13 09:00:00,5075.74,5122.01,5033.73,4520.43702971,5063.63
2019-04-14 09:00:00,5064,5185.26,5012.73,3443.44728316,5162.72
2019-04-15 09:00:00,5160.54,5192.01,4948.57,7423.01375858,5027.31
2019-04-16 09:00:00,5027.33,5231.96,5014.77,7675.40412015,5202.43
2019-04-17 09:00:00,5201.47,5275.07,5170.01,6741.07720986,5233.72
2019-04-18 09:00:00,5227.6,5325,5218.23,6375.89568714,5281.58
2019-04-19 09:00:00,5283,5357.96,5180.37,5285.60637017,5289.91
2019-04-20 09:00:00,5289.91,5362.97,5253.82,3665.56962108,5318.89
2019-04-21 09:00:00,5318.94,5346.91,5212.8,4631.03916752,5295.65
2019-04-22 09:00:00,5295.96,5439.12,5249,7127.11186779,5386.8
2019-04-23 09:00:00,5388.22,5627,5363.24,10132.40317154,5531.32
2019-04-24 09:00:00,5531.29,5623.3,5372,10521.03763127,5440.95
2019-04-25 09:00:00,5440.95,5510,4991.42,9893.93590864,5132.55
2019-04-26 09:00:00,5132.5,5291.48,5046.31,15033.10177930,5155.19
2019-04-27 09:00:00,5154.11,5218.31,5113,4041.33355341,5168.91
2019-04-28 09:00:00,5171.51,5213.23,5099,3957.25435637,5160.98
2019-04-29 09:00:00,5152.98,5191.96,5071.58,5753.61513714,5149.11
2019-04-30 09:00:00,5150.21,5287.4,5127.05,5055.27283570,5269
2019-05-01 09:00:00,5267.86,5357.96,5263.03,4209.28441353,5318.42
2019-05-02 09:00:00,5322.28,5422.94,5304.99,5908.52172325,5385
2019-05-03 09:00:00,5385,5796.56,5363.1,12700.58899257,5658.22
2019-05-04 09:00:00,5659.82,5846.13,5510,8525.45570755,5764.65
2019-05-05 09:00:00,5766.46,5782.55,5624.25,5162.56182988,5709.32
2019-05-06 09:00:00,5714.4,5755.79,5562.44,6826.98087533,5685.46
2019-05-07 09:00:00,5686.88,5970,5686.88,10741.56186069,5751.54
2019-05-08 09:00:00,5751.54,5986,5658.66,6320.41354540,5940.89
2019-05-09 09:00:00,5945.32,6172,5932.83,9081.24077807,6156.7
2019-05-10 09:00:00,6151.66,6426.8,6105,13821.71360689,6342.84
2019-05-11 09:00:00,6338.93,7445,6338.93,22331.43531269,7217.47
2019-05-12 09:00:00,7214.4,7585,6762.57,27398.21436403,6974.35
2019-05-13 09:00:00,6968.84,8167.5,6863.75,27299.34473923,7810.05
2019-05-14 09:00:00,7810.72,8335.56,7618.99,18881.44115957,7986
2019-05-15 09:00:00,7991.72,8300,7838,16613.07123458,8208.69
2019-05-16 09:00:00,8203.97,8390.95,7654.93,17078.70375960,7880
2019-05-17 09:00:00,7879.28,7942.09,6178,27307.57969969,7351.71
2019-05-18 09:00:00,7352.39,7493.85,7205.57,7564.89968988,7260.12
2019-05-19 09:00:00,7257.82,8299.99,7247.86,15595.26745165,8200
2019-05-20 09:00:00,8193.45,8199.97,7581.03,13426.78750889,8005.64
2019-05-21 09:00:00,8007.67,8117.48,7676.27,7518.55567690,7955.16
2019-05-22 09:00:00,7949.18,8049.22,7505.69,8396.82203697,7624.95
2019-05-23 09:00:00,7622.9,7980,7468.31,8370.35625318,7880.22
2019-05-24 09:00:00,7880.4,8188.87,7795.95,9358.97181211,7999.02
2019-05-25 09:00:00,7999.02,8158.45,7939.76,3361.65325124,8064.64
2019-05-26 09:00:00,8066.15,8802.29,7888.91,8526.81164447,8733.26
2019-05-27 09:00:00,8733.27,8939.18,8653.68,8948.02467376,8770.73
2019-05-28 09:00:00,8774.45,8817.41,8540.94,6144.01124571,8717.96
2019-05-29 09:00:00,8715.35,8762.39,8421.12,7584.25785894,8663.41
2019-05-30 09:00:00,8663.07,9096.79,8000,15259.58792555,8277.76
2019-05-31 09:00:00,8277.76,8589.99,8109.74,9957.91006545,8547.2
2019-06-01 09:00:00,8545.8,8624.72,8457.33,5167.05130706,8556.27
2019-06-02 09:00:00,8560.1,8833.97,8546.01,4263.03616530,8734.49
2019-06-03 09:00:00,8735.84,8745.96,8049.22,9955.03261894,8103.64
2019-06-04 09:00:00,8103.63,8103.63,7432.84,15485.70215021,7665.53
2019-06-05 09:00:00,7673.41,7924.48,7570.9,9193.71188764,7785.94
2019-06-06 09:00:00,7784.62,7878.62,7449.68,8738.66635896,7806.07
2019-06-07 09:00:00,7801.97,8134.99,7758.93,9012.09615945,8001.25
2019-06-08 09:00:00,8002.68,8061.12,7777.67,4870.11556741,7932.27
2019-06-09 09:00:00,7933.17,7966.58,7511.41,3895.84810538,7632.99
2019-06-10 09:00:00,7629.98,8090,7523.16,7150.59429755,8021.1
2019-06-11 09:00:00,8017.99,8057.32,7713.34,5552.68803771,7919.1
2019-06-12 09:00:00,7915.7,8266,7821.73,8577.16249687,8176.27
2019-06-13 09:00:00,8171.12,8335.56,8049.22,7237.80039095,8238
2019-06-14 09:00:00,8235.44,8737.37,8174.92,8678.25030630,8697.54
2019-06-15 09:00:00,8694.74,8911.98,8623.52,5275.75306910,8857.19
2019-06-16 09:00:00,8857.19,9391.85,8805,15018.85335613,8974.19
2019-06-17 09:00:00,8973.02,9477.7,8973.02,12760.96069746,9333.48
2019-06-18 09:00:00,9333.48,9361.87,8918,11327.45394298,9078.84
2019-06-19 09:00:00,9076.51,9325.85,9036.19,4687.25984305,9278.27
2019-06-20 09:00:00,9280.17,9600,9211.08,7870.31583938,9534.99
2019-06-21 09:00:00,9534.99,10229.49,9534.97,12553.09963424,10222.12
2019-06-22 09:00:00,10222.13,11200,10085.5,13709.30032222,10661.3
2019-06-23 09:00:00,10665.66,11247.62,10483.33,7270.64581160,10831.95
2019-06-24 09:00:00,10827.23,11099,10551.51,8247.39381098,11029.63
2019-06-25 09:00:00,11030,11796.37,11000.02,12133.57175867,11751.01
2019-06-26 09:00:00,11760,13880,11647.07,37487.80242579,12920.54
2019-06-27 09:00:00,12927.44,13355.61,10300,36106.96055323,11153.74
2019-06-28 09:00:00,11153.73,12447.46,10739.1,18718.10158772,12354.43
2019-06-29 09:00:00,12354.45,12386.76,11317.03,12265.99736052,11858.62
2019-06-30 09:00:00,11867.35,12200.06,10651.3,12642.61772277,10760.1
2019-07-01 09:00:00,10759.24,11200.41,9950,22917.43710404,10577.43
2019-07-02 09:00:00,10581.78,10942.63,9614.08,20285.24655295,10828.9
2019-07-03 09:00:00,10830.1,12009,10830.1,19389.85475767,11967.43
2019-07-04 09:00:00,11970,12061.04,11052.74,11185.29420376,11146.34
2019-07-05 09:00:00,11144.82,11440,10769.15,11893.43794970,10997.84
2019-07-06 09:00:00,10996.82,11735,10982.89,7892.17866812,11240
2019-07-07 09:00:00,11233.21,11627,11083.76,6683.05546715,11469.96
2019-07-08 09:00:00,11478.43,12398,11332.19,11901.90089462,12286.14
2019-07-09 09:00:00,12299.94,12883.48,12030.43,15115.55238390,12567.23
2019-07-10 09:00:00,12574.88,13200,11550,19838.38994897,12098.95
2019-07-11 09:00:00,12101.44,12104.97,10966.81,18468.68600043,11349.24
2019-07-12 09:00:00,11352.74,11942.39,11083.52,9176.67942993,11808.91
2019-07-13 09:00:00,11811.08,11846.61,10810,9391.35341435,11378.79
2019-07-14 09:00:00,11382.03,11467.3,10090,12170.40823763,10191.87
2019-07-15 09:00:00,10191.87,11080.37,9855,16048.02718406,10850
2019-07-16 09:00:00,10848.27,11042.11,9366,20761.02748001,9412.81
2019-07-17 09:00:00,9427.45,9993,9049.54,16992.78525932,9699.35
2019-07-18 09:00:00,9712.15,10797,9280.33,18289.54217585,10648.6
2019-07-19 09:00:00,10638.44,10776.99,10102.58,13787.45646718,10535.43
2019-07-20 09:00:00,10533.71,11120,10359.17,9964.67388282,10750.11
2019-07-21 09:00:00,10757.15,10839.09,10325,5628.16176664,10600.24
2019-07-22 09:00:00,10605.03,10686.89,10052.25,9371.30644231,10328.83
2019-07-23 09:00:00,10315.87,10327.33,9801.88,9040.84882621,9847.02
2019-07-24 09:00:00,9841.42,9911.5,9514.96,9433.34520017,9763.67
2019-07-25 09:00:00,9781.52,10187,9734.19,6377.95751785,9883.96
2019-07-26 09:00:00,9886.08,9897.46,9650,5570.10914746,9846.94
2019-07-27 09:00:00,9846.94,10235,9299,9614.10207519,9481.37
2019-07-28 09:00:00,9467.84,9634.5,9111,3860.83481690,9533.19
2019-07-29 09:00:00,9538.73,9725.17,9360,5068.65430930,9495.39
2019-07-30 09:00:00,9508.21,9775,9373.48,5533.97118529,9593.62
2019-07-31 09:00:00,9592.26,10143.2,9574.09,7917.50847720,10085.34
2019-08-01 09:00:00,10096.01,10499,9878.09,7681.73235986,10407.71
2019-08-02 09:00:00,10416.79,10670,10318.47,9286.86172741,10529.51
2019-08-03 09:00:00,10529.51,10919,10502.8,6996.11722818,10821.52
2019-08-04 09:00:00,10812.58,11085.99,10564.96,7556.32923024,10986.96
2019-08-05 09:00:00,10986.55,11959.36,10986.55,17260.45577332,11800
2019-08-06 09:00:00,11800,12325,11200,16420.57916354,11470
2019-08-07 09:00:00,11471.58,12145.42,11388.01,15480.45524249,11971.57
2019-08-08 09:00:00,11973.46,12061.1,11450.93,10144.46210884,11983.43
2019-08-09 09:00:00,11985.6,12040,11650,7336.91484905,11859.32
2019-08-10 09:00:00,11859.32,11976.68,11200,7447.24834124,11273.2
2019-08-11 09:00:00,11273.03,11589.73,11080.37,4361.39069182,11528.73
2019-08-12 09:00:00,11527.44,11551.57,11194.04,3417.70935664,11385.11
2019-08-13 09:00:00,11380.61,11446.94,10738.58,9003.17888634,10862.28
